LDA1,LDA2,LDA3,LDA4,LDA5,LDA6,LDA7,LDA8,LDA9,LDA10,LDA11,LDA12,LDA3,LDA14,LDA15,LDA16,LDA17,LDA18,LDA19,LDA20,LDA21,LDA22,LDA23,LDA24,LDA25,class
-3.562548304,0.187490491,-4.675520283,0.138022191,-2.908085184,0.609289208,1.317994122,0.754036387,2.449334235,0.150042039,1.489318809,1.127289556,-0.611554916,1.021663753,0.570820678,0.490622319,0.675983401,2.152722807,1.042575246,1.465041512,-0.998864296,0.314934482,0.238019646,4.568070573,1.452817889,5
11.53285941,-4.360312074,3.797201139,-3.236649208,-3.454397205,0.126208308,-2.812418227,1.796364332,-0.406499345,0.39110952,1.192356693,-0.221739052,0.037227102,1.252979025,-0.261168945,0.075811876,1.699978011,0.87506367,-0.811586218,-1.331053261,-0.017210112,-1.322571176,-0.043470599,-0.457102777,-0.917566368,6
11.63094287,-4.947885362,3.668125897,-4.323359954,-3.610651379,0.873243746,-2.542515808,0.882167958,-1.00705081,-0.328445972,0.456357273,-1.042902391,0.379835256,0.330544532,-0.009347073,-1.36139105,0.478426664,1.023111874,-0.150316712,-2.284500154,0.16248804,-0.042213545,0.34313166,-0.322237983,1.176687068,6
-7.346402383,-2.806983913,0.451837862,-1.277796716,0.067328203,3.172405028,2.154662001,2.4898697,0.71696937,1.298987986,-1.815078066,-0.991802514,-0.581241512,4.577116205,0.452631852,-2.943644235,-1.118278957,-0.751611111,-2.08125572,-0.162400614,-0.482195099,-1.573047084,-1.307413558,-1.296203896,0.633137206,7
-6.193928202,-1.670604235,1.013590224,-1.09332908,1.04561767,2.974480004,0.739746438,0.858245658,-0.116644229,0.887126359,-1.170520377,-1.094505546,-0.587954922,2.683511393,0.580084212,-0.235445946,-1.201626432,1.393988369,-0.660353788,-0.766114271,-0.429166573,-0.18441475,-1.935246595,2.2375387,-0.955510767,7
5.346926088,-11.17014706,-5.764686828,4.563918556,4.311766036,-2.45107489,1.739190291,-0.659653125,0.10605089,-0.491853353,0.515839231,1.229683711,2.84467064,2.272127029,0.365771908,1.181482153,1.183095792,0.747370811,0.936666732,0.714705683,0.831734127,-0.092015925,1.48815519,-1.051573529,0.622159909,8
5.746621101,-9.917814471,-3.435366151,0.819212833,0.389875282,0.36983075,0.221739824,0.361436126,-0.268944693,0.066198744,1.333457815,3.578532262,1.932078219,3.338083641,0.708793614,0.656948497,1.615629928,1.93770357,0.114915823,-1.561075288,0.079668152,1.284049957,0.847285675,0.483413791,0.493342996,8
5.300975346,6.237326213,2.272447674,5.03780858,-0.741767551,0.89151781,1.291375983,1.516452292,0.702261927,1.808394532,0.758574256,0.244730413,0.024649978,-0.541582703,-1.611056587,-2.091008296,2.364779537,-0.585942093,0.401530492,-1.240639467,0.319846749,1.256679708,-0.110717603,-0.13231888,2.224561653,9
5.554483325,7.762196447,1.001379664,5.446542773,-0.778160158,1.367215695,0.935928112,2.668999526,0.477888468,2.470737227,1.114192013,1.951138678,0.891943047,1.459914703,-3.207211618,-2.328421395,3.253503134,0.006746443,0.432275932,-1.26353893,-0.914924293,-1.656691674,0.165559786,0.498563516,-1.50921347,9
-2.593922772,0.769799084,3.317811987,-1.367777438,4.368025118,6.654933765,0.629478713,-0.533799788,0.149297755,-0.012146833,-2.187048521,1.269369816,-1.455838085,2.560025949,0.824786907,-0.534999729,-0.37285035,-0.120805922,0.681088357,-0.425661369,0.798431747,1.639969946,2.034067224,0.635624185,1.492301483,10
-2.099629061,0.773484962,2.294994982,-1.464042249,4.119855075,6.854473684,0.281682584,-0.895572776,-0.017376355,-0.107318199,-1.818503225,1.732218137,-1.557957096,0.221480422,0.379022079,-0.803455078,0.370542595,-1.972420119,1.752064198,-0.708505551,-0.09395193,2.307613442,1.15838238,1.321288116,-0.001414026,10
-0.933330672,1.194180503,2.458515703,0.217990802,4.113118896,5.449215533,-0.252344115,0.798201588,2.037330436,-0.593403352,-0.556701167,0.042337628,0.356716167,-2.459586743,0.124951385,1.744317603,0.747620436,-0.141700764,1.329014594,-1.614489043,-0.866797488,-2.322148761,-0.719553951,-0.192385574,-3.041368705,11
-1.652273986,0.836091164,2.229119999,-0.577554766,3.810065724,4.516522778,0.459262016,0.391274389,1.334504208,-0.938051997,0.283233256,1.328309847,-0.294617921,-2.879050633,0.429810004,2.084135483,1.32242249,0.792404911,0.253776933,-1.102223666,-1.41941614,-1.751637854,-0.663285451,1.095042304,-3.043075224,11
3.647525616,6.43400582,0.20596276,-1.060110488,1.343890493,-1.520052834,0.473660364,2.485368502,1.650167445,-6.29458995,-1.4047614,-3.062885654,-0.662667107,2.445725091,-0.109593892,0.994169625,1.042849776,-0.918501867,1.262148907,0.428720105,-0.122806588,-1.42371508,-1.129727977,-1.171908759,-1.235248777,12
3.276390061,5.938545392,1.804691573,-2.391852396,2.786929364,-0.945038631,0.184743523,2.070501256,1.189475898,-4.087075074,-0.264370624,-3.874315528,-0.030502345,2.033583523,0.933065814,-0.156680146,2.934186522,-0.205106708,1.422348908,-2.174228742,0.400739802,-0.561935884,0.84912774,-0.606355024,-0.334754158,12
2.564651809,4.523614325,-2.779625869,-4.091903025,1.107543421,-1.61955152,0.713512079,-7.611955545,2.424113154,1.016675178,-1.110015643,-1.621763441,-0.001504529,0.642291842,-1.488307978,-1.236525308,-0.830886502,-1.111729863,0.190172344,0.573929167,-0.337343451,0.310861302,-0.290639898,0.578595821,-0.65623553,13
1.623064064,3.014355856,-0.947056763,-1.878334886,0.45472455,0.824153172,0.980871531,-4.63904326,1.417367207,-0.499183119,0.313468414,-0.878357088,-0.439564674,-0.062174465,-0.4518224,-0.680636113,0.356835154,-1.02516122,0.149312289,-0.552641454,0.004645759,-0.343812263,-1.09468898,-0.691003277,0.890187217,13
1.149540171,2.890886718,-2.743737614,-2.304340797,1.100547576,-0.389751818,-0.760553974,-4.559964923,2.929654167,0.458193604,-0.523984256,1.811986153,-1.778875172,-0.314979116,-1.014336256,-1.283722672,-2.914140357,1.645176114,-0.663999567,0.799049948,2.897536793,0.012430276,-0.462960307,1.17950235,0.826529585,14
0.889084362,2.675436237,-3.160478632,-1.816321684,-0.104727129,0.156154736,0.606611129,-5.671456013,2.861908849,0.781713982,-0.936422926,0.416197312,-1.687431657,-0.532588432,-1.319193313,0.737403428,-1.427473119,0.156737261,0.75783544,0.815270583,2.635098533,-1.212507259,0.525072835,0.84085451,-0.12617002,14
2.743195819,5.980331453,-0.134802037,0.023252908,1.532901636,-1.899381845,0.250996749,6.226802849,2.618838542,-1.485062835,-0.995027634,2.230438548,0.261811029,0.67353637,-2.250770681,-0.284553142,-1.741150863,-0.082428411,-1.847234276,0.37794391,-0.423609701,0.239375815,-0.35837546,-0.476402368,-0.681602094,15
2.586474849,6.705093629,0.432246166,0.288669495,1.07433053,-2.954043606,1.26333293,5.292802875,1.379828792,-2.453839601,0.53806105,1.734887708,1.876379107,0.276447277,-1.11292628,-0.222487585,-1.503003727,-0.569161278,-2.016374339,-1.555425112,-1.136701049,1.026501441,1.143661347,1.368599791,-0.808489415,15
-5.238882063,-1.867176662,-0.613257899,-0.860404849,0.297524983,3.322316348,-1.214326752,0.627734372,1.134840242,0.16590099,0.840271481,-2.371286414,1.642744033,-0.985575391,-0.775667312,-0.074904642,-1.206641159,1.360465684,0.907693207,-0.479854911,0.395965068,-0.135483721,-0.950299638,1.422600608,-0.924451685,16
-5.164569559,-1.409067592,-1.808855307,-0.402597286,0.572156365,2.346332446,-0.004245184,1.194964765,0.661852911,-0.608333019,2.622411039,-1.08133737,1.321506564,-1.776558893,1.426943633,-1.819501346,-0.930014826,1.358510735,0.564668718,-0.991275055,0.242939319,0.824847024,-1.410758893,0.84447659,0.972168675,16
-4.293314918,0.659330116,3.306442314,-5.396890558,3.361169556,-2.142774942,2.498374739,0.634267043,-4.473802045,0.397853682,0.981933475,1.580093524,1.039727704,-1.488391101,-1.246388449,1.977424451,1.131612868,-0.467211506,-0.18238391,0.815675125,-0.910064034,-0.154994496,-3.377348066,0.89586555,1.23487449,17
-3.704498345,-0.002928614,3.045027748,-6.405923299,4.150660419,0.176310996,2.164044293,0.555470885,-4.104060022,1.616718843,2.032841439,0.213165098,0.267404511,-0.726730749,-1.79153664,2.037356481,0.940274415,-1.000045443,-1.362188253,0.350812651,-1.11079336,0.408222054,-2.72906305,0.213782367,1.660513224,17
6.224746322,8.082544291,2.65447055,3.237568197,-0.196950651,-0.936715673,0.863112122,3.539502973,0.52093641,3.341024411,0.088644544,-1.25086142,-0.774843375,0.587303315,-0.099067426,-0.330515767,0.855519444,0.041990037,-0.893235985,-0.847271291,0.610784084,-1.093409739,0.638458943,0.305200938,1.384049398,18
6.777895302,7.744049245,2.848767209,1.659100926,-0.402946974,-1.818727506,0.333170451,2.219153055,-0.261511614,3.953942949,-0.033696697,-2.848473867,-1.360088305,-1.051330816,1.044009743,-0.031486757,0.803148015,-0.147747032,0.459709051,-0.12916712,0.909094637,0.252124498,0.656726134,-1.600238853,2.520990569,18
13.69570092,-7.196995272,4.839842839,-3.78771708,-6.086917225,2.101258108,-1.173193994,1.428954388,0.33935888,0.690901771,0.898452924,0.495151685,1.869498761,1.460282206,-1.498115093,-0.249251321,-0.294247881,-2.341095269,1.636667342,0.700940578,0.202228617,-0.009050674,-0.776414645,0.111718616,-1.457842927,19
13.11912598,-7.934453352,3.994565391,-4.599130672,-4.770597543,1.048992522,-1.738369561,1.374402778,0.404577075,0.508861199,0.238212619,0.852363572,-0.485910314,0.862998271,-1.112414121,-1.107836906,-0.594238113,-0.542704926,1.403280715,-1.043460086,0.371943814,-1.181704992,0.206278194,0.181229559,1.495179152,19
-6.140441873,-2.314862578,1.529057749,-0.485623827,1.842162361,3.134193128,0.054271312,1.042340124,0.83433569,0.006882166,1.566294982,-2.874235368,2.831477784,-1.325429725,-1.332814545,0.304334593,-0.796308528,1.750659808,-0.452502137,0.790186003,-0.640838616,-1.249272388,3.305459051,0.069834234,0.138523456,20
-6.576002338,-3.318327254,0.968032194,0.082403323,1.667273165,4.185352425,-0.266735357,2.423643654,0.266719475,0.82602546,1.222213975,-2.786757354,2.025028696,-0.749812451,-1.025585445,0.464421685,0.070418812,0.495632167,1.292855043,0.014028982,-0.355849011,0.575575489,2.397134535,-0.208396068,-0.798516092,20
-1.40252707,2.735947946,-3.417611971,-5.309809574,-0.966370458,-2.825906913,2.392350066,0.870416502,-4.936588889,-0.093942176,1.320014808,3.405152276,-2.52095176,-1.162178475,-0.386350966,-0.469159701,0.467296224,1.253595956,-0.338910597,0.465751724,-0.48691991,-0.337346183,2.427128805,-1.138359339,-1.188367772,21
-0.392378613,3.030045633,-2.616355289,-4.157809674,-1.899528374,-2.490905926,0.851505323,0.435275425,-4.156604462,1.57605728,0.475307176,2.755207506,-2.335008996,-1.106957297,1.796254163,-0.604085254,0.895071022,1.282866437,1.48740286,-0.326200009,-1.414468208,-0.025841668,2.018641217,-1.567513838,-1.532058979,21
-6.732058491,-1.556023445,1.766549494,1.361169386,-2.79166537,0.804142046,0.074680114,0.219111654,-1.69780116,0.383822345,-6.940594703,-0.048564647,0.621796192,-1.121415586,1.541395152,-0.183574719,-0.170985649,-2.017209629,-0.713197039,0.095831184,0.706842392,-1.077442408,0.277421971,1.303634758,0.352864732,22
-7.519908113,-2.364372222,0.245722773,1.432105829,-3.252705496,1.181044253,0.487198127,0.684265045,-1.264843069,-0.373530127,-5.422831579,0.936318642,0.713348635,-3.00182088,1.986500737,0.712828438,-0.002434629,-3.352412251,-1.307449074,0.15421209,1.076367295,-0.276354063,0.297274852,0.26181437,0.802700499,22
0.114594472,4.948786212,0.075280199,-0.191286886,4.001774244,-3.883343846,-12.57835903,1.364837113,-2.980313176,1.061882921,-0.335994291,1.204309388,-0.353130285,0.038302824,0.727187833,-2.636025233,2.69486521,-0.549137576,0.493404442,-0.293798286,0.438123664,-1.790814229,-1.174093691,-0.510517103,0.843392964,23
-1.514241525,3.523774996,0.511688585,0.415562006,2.269413819,-4.758303444,-8.40403268,0.490153989,-1.430018681,-0.018411784,-0.528489094,2.344961741,-0.55066917,-0.478191107,2.064174601,-3.653400579,0.288237587,-0.751455928,0.763290891,-1.614771575,0.055409665,-1.212587006,-1.279177209,0.275326259,-0.45549561,23
11.71262167,-8.17615073,-0.508095726,2.933235751,5.417584556,-0.646006812,2.228060011,0.631744059,-1.458450868,0.161288775,-1.199657702,-1.487189441,-2.252478692,-1.038587588,-2.371208376,-0.427132397,-0.078807746,-0.09307513,-0.43628031,0.128661335,-0.380519841,-0.637400152,0.433250204,-0.221848502,1.641462316,24
10.23297215,-8.264715788,-0.10479145,1.71368075,6.354951311,-0.550613728,1.819460817,0.925478507,-2.327848749,0.924349032,-2.649322182,-2.001199314,-2.978659394,-0.975957926,-0.725200817,-2.469348389,-1.45177308,-0.671141751,-0.051297543,-1.289444378,0.057353287,-1.502480025,0.264650572,0.449604005,-0.598826462,24
3.53040885,7.044603979,1.032783221,6.948908851,-3.264180877,4.865416344,0.901203509,-3.831343244,-7.429363662,-3.952857473,1.63851787,0.848376104,0.972418426,1.071078708,-0.710419249,0.227440714,-0.30470675,0.44375573,-0.814368783,0.171439653,-0.695638001,-0.351544762,0.53561957,0.165759972,-0.758574635,25
3.424758087,6.439166169,0.707010974,8.077302251,-4.013489186,6.175313337,2.257738293,-4.356991554,-7.882434006,-3.266015522,0.8654468,-0.788047995,1.732817777,1.244264415,-1.013390556,0.0343711,-1.625354614,-0.954254374,-0.960628217,-2.230111017,0.383318558,0.911276129,0.502274966,-1.26582357,0.176761451,25
-8.338161035,-3.755963283,7.150013348,3.552643927,-3.252613173,-4.064473185,0.403751811,-1.645713821,-0.017297589,0.229903712,-4.654218496,0.154122072,1.313973939,-1.533379155,-1.286658998,-0.291946595,0.487640799,2.643567577,1.644488485,-0.090293995,-0.599696671,0.720373407,2.021318829,1.322585779,-0.841553728,26
-8.934553218,-3.738328832,6.49497953,4.18349316,-1.887956357,-4.195731872,1.250801226,-1.483444587,-0.255346153,1.048868662,-6.543543322,1.096072022,-0.003931441,-0.640059818,-0.732915311,1.202395106,-0.072455737,2.590691397,2.438210975,-1.209588957,-0.53196149,3.665259056,1.420167919,-0.711520596,-1.315015485,26
-0.261193338,1.022401032,-2.92074867,0.41776575,0.592800664,0.95031008,0.393413739,-0.51095465,3.460655279,-1.836270969,0.288188347,3.70599046,-0.981639188,-1.080167277,0.154895325,0.327857008,0.477736781,1.834045353,-0.105666933,0.88794789,-1.299249796,-0.308926665,-1.070715964,-2.162486813,1.23585747,1
0.053039519,1.142315712,-2.760881587,0.132053291,0.717460114,0.53301686,1.146958117,-1.104050633,3.754269934,-1.455448964,-0.328417893,4.129432674,-0.781451807,-0.27554821,0.579738933,0.808671694,0.594100094,1.156203439,-0.35946993,0.04187553,-2.200483703,-0.305457763,-0.303047307,-1.375785194,1.968436435,1
-3.602698797,-1.325321258,-4.101271007,2.050811453,-1.948053449,-0.513408358,-1.804625386,0.91500938,0.177199723,-1.401059952,2.207356398,-0.883604552,-0.491118546,-1.17183452,1.208765577,-0.36774839,0.445359287,-1.824550618,-1.423205578,1.154690341,-0.187249064,0.807766677,-0.851747393,-2.075941844,-0.45984204,2
-3.861861605,-0.157154746,-3.592147166,1.744140683,-2.048101092,-1.277980424,-0.39843674,0.550272378,0.303311584,-1.706282402,1.603212788,-0.970898125,0.181751273,-0.214096651,0.883129601,-0.74659809,-0.708688868,-0.198426387,-0.09738607,1.599661858,-0.205937845,2.361947559,0.031817729,-1.169546678,-0.910837104,2
-7.618415342,-3.350563606,5.963436607,1.983278683,0.698010061,-2.690767948,-0.379474342,-0.457409258,0.427337806,-1.981594211,3.335366419,0.966889866,-0.944966409,-0.52983214,0.257416485,0.053117463,-0.117757531,-0.858481661,-0.45819729,-0.978284471,0.744430259,-0.759600185,-1.474068609,-0.301065913,0.941428284,3
-8.957664744,-4.250231238,7.505366998,2.101278085,1.154277087,-4.021238434,0.900269973,-2.250435412,1.15943137,-2.879940631,3.797105616,1.186298436,-0.796316361,-0.248934289,1.63592528,-0.363425839,-0.934770317,-1.176237738,-1.871966882,-1.067586602,0.235519392,-1.950505311,-0.55380251,0.634257863,0.212095605,3
-4.741293561,-1.50080391,-3.025740399,0.615518196,-1.443979988,0.329433903,-2.512602959,1.878573473,-0.285607453,0.130957165,-0.405092093,-0.731956546,-2.800475578,2.646495263,-2.305287745,3.185295038,0.709312216,-1.626696528,-0.897130025,-1.716173352,0.836124734,-1.276496087,-2.078437911,0.406997068,-0.319602148,4
-4.842514805,-1.101536166,-2.955053308,0.331849575,-2.433202416,-0.378987229,-0.552011727,1.006624077,0.415596621,-1.44114679,-1.724448392,-0.255214167,-3.11888704,2.984952707,-2.26273523,1.607538176,-0.302189741,-0.154858121,-1.65803688,-0.434735792,-0.883094572,-0.184891688,-0.409594966,-0.584558071,-0.470619958,4
-3.839822823,-0.327324681,-4.124489705,0.337624635,-1.69798638,-1.868736598,0.41397223,-0.295768139,1.277175914,-0.46031353,1.095810905,0.115840612,1.09436135,0.385656373,0.566605451,-1.100338184,-0.125672936,2.166251297,-1.473767556,1.738490131,-1.794411194,1.496000494,0.318664911,1.365176835,-0.378564589,5
-3.96714026,-1.296666894,-4.992954185,0.687736078,-3.314723777,-0.932046996,0.249712149,0.439719999,0.96267165,-0.125606011,1.015343534,0.286582859,-0.226227157,1.080150801,-0.170652403,-0.403093427,-1.589503389,1.597912746,-0.582189331,0.434306155,-0.91820973,2.295418619,-2.104748267,1.070821782,0.353336216,5
11.48740638,-3.942118594,3.803033696,-3.781490654,-4.006034376,1.17857687,-1.178298722,0.415687997,1.217634114,0.305359356,1.082910882,-1.160305234,0.94811377,-0.219902374,0.805147165,0.019472118,3.885418829,1.168194247,-5.499956201,-1.859143653,0.364992608,0.219748983,0.283913413,0.805075233,-0.828458582,6
12.02088682,-3.256706364,3.273346682,-3.504756019,-2.900347113,0.016325233,-1.044363007,0.707682331,1.369415586,-0.851127901,0.687884891,-2.377902896,0.288623531,1.136692976,0.583190604,-1.173188336,2.68203458,1.066298094,-2.50047348,-1.626356911,-0.721140319,0.701792606,-0.17178157,-0.216780288,-0.785046443,6
-5.355843832,-1.866409891,0.954993165,-0.748176956,2.045310407,3.139733474,0.662085435,1.543508314,-0.072076468,1.365002606,-0.693839676,0.281827742,0.388631803,3.047627445,0.081533634,-1.872762483,-1.210902843,0.627771482,-1.979009685,-0.27145716,-0.861842111,-1.091057828,-2.394393299,-1.035197904,0.227158658,7
-5.837555642,-1.852679928,1.261919528,-0.856089683,2.410322075,2.818057999,0.335148306,1.707662328,-0.686792431,0.772875788,-0.75809625,-0.099076152,0.779492054,1.892437991,-0.08913027,-1.434374607,-0.673260171,-0.531338173,-2.413949186,0.01547044,-1.304767917,-0.386599481,-2.943535692,0.760129845,-0.11423787,7
6.397983869,-10.63021868,-4.959423273,3.444183969,3.519647175,-2.002985989,0.490856723,-0.750925807,-0.400872754,0.442041137,0.769660424,1.454814596,2.500342078,1.144846781,1.008453388,-0.186873306,1.203002801,0.112087341,-0.655232067,0.01016688,0.505153522,0.568828995,0.180493181,0.111348232,0.361544358,8
6.999838784,-10.42498641,-4.302429133,2.422748509,1.690760515,-1.097318695,0.366664455,-1.143935439,0.822700852,-0.392294599,2.62048443,2.001130565,3.888846539,1.697430706,0.438200872,0.238902833,0.933487485,-0.051299058,-0.126911516,0.960626048,0.305827282,-0.166018632,-0.96726306,0.242406354,0.105482697,8
4.382318352,6.131336779,0.371779272,4.699432972,0.616239404,0.479363254,1.366370023,1.908003639,2.483317111,3.268605251,0.267196283,1.120734983,-0.57618544,-0.925704668,-2.378518865,-1.768928929,3.085359879,-1.22107345,0.306492897,0.058302822,-0.099889183,0.543432776,0.007051617,-0.585695103,-0.603195471,9
4.570848625,7.185521732,2.201339456,3.870210576,1.334436205,0.883168973,1.462362481,2.20733881,1.296142276,3.188988167,-0.381052165,1.835879748,-0.391407504,0.08674923,-2.09896844,-3.073306033,1.921758307,-1.81255763,0.026013275,-0.066089024,0.193868996,-0.117421496,0.638813156,0.015771523,0.157645563,9
-3.432033598,-0.330261288,2.774960069,-1.894136487,4.160533554,5.67871357,1.552759265,0.189184181,-0.597989973,-0.064705119,-0.484579844,1.990010255,-0.847784392,0.608029992,-0.252528015,0.312061753,-0.815507084,0.020316978,-1.146657363,0.879373115,-0.621770905,0.497927369,0.45838014,1.258204136,-0.153076396,10
-3.458647302,-0.337895302,3.39361228,-0.684673267,4.570444483,6.197216683,-0.025586103,0.159598602,-0.180734709,-0.362956396,-1.463847001,1.288907897,-0.769277978,0.61745877,0.836642454,0.560951379,0.677401221,-0.659759644,-0.013999271,-0.5820432,0.60177249,0.963769305,2.018760451,1.273827461,0.154090184,10
-1.839531477,0.028549826,1.442335942,0.399113076,3.345254998,4.280459779,1.136825412,0.999194757,2.763598843,-0.442389859,-0.223128625,2.224546181,0.390452941,-3.432842767,0.469402557,0.990402224,0.567004008,0.955062144,0.807577554,-1.696274298,-0.799528548,-0.983778955,0.470777063,1.376973059,-1.959210035,11
-2.082518545,0.54964679,1.374227497,-0.858913947,4.32362176,2.984464202,0.703537654,0.094489636,2.443096802,-0.723060596,1.436877436,1.617729854,0.520219454,-3.3737479,-0.214659264,1.720082074,-1.296246809,-0.31329076,0.537054375,-0.838402411,-1.54945768,-1.527059321,-2.193221633,0.507082689,-0.449486359,11
3.930588329,6.415693965,0.643171555,-2.585408929,1.526099515,-2.42764583,1.136910424,1.150679119,1.253311555,-5.895551406,-1.761818324,-3.731584661,0.437239633,1.311139064,0.463050341,-0.255688425,2.770507593,0.373652953,2.393848825,0.24149227,0.349878401,0.2933647,-0.368239165,-0.380513317,0.327882303,12
3.734858442,5.787757759,0.590503051,-1.920812297,1.496608676,-2.087266767,0.774743401,0.722598513,2.028955973,-5.0554021,-0.865792775,-4.125380448,-0.065308672,1.817665867,0.642247841,-0.337801926,3.009698943,-0.536121596,0.607045219,0.153375175,0.394109486,-0.633046069,1.104497746,0.573664128,-2.256323778,12
2.189410104,4.131489487,-1.828470624,-2.460244404,1.312702445,-1.19720072,0.712080796,-6.774541839,1.614846452,2.071631147,0.200662105,-0.993842001,-0.157480243,0.078826918,-0.879333925,0.275282412,0.631950396,-0.675587078,-0.616820705,0.674737062,-0.970009756,-0.524815848,-0.088997435,-0.752246169,-0.992107391,13
2.563886991,2.976936915,-2.534255473,-2.384116407,0.673465293,-0.937725147,0.99932208,-7.598813547,1.72107588,2.673237043,0.136788321,-0.162677777,-0.544713454,-0.122666394,-1.169904052,-0.847119774,0.805069207,-0.62260113,-1.489394561,0.442891737,-1.119724347,-0.436080669,0.741152206,-0.808607544,0.4995378,13
2.025372763,3.058236159,-2.157928111,-0.792033239,1.167266497,-0.382293835,0.37949129,-5.159526006,2.388786418,0.734206278,-0.740898571,0.498343298,-0.594934753,0.115975013,-0.922028022,0.405208941,0.20154132,-0.479604685,-0.483346428,0.986148873,2.726872817,-0.512109442,1.424090858,-0.927791974,-1.841268146,14
2.356984292,3.642616427,-1.951031794,-0.643771778,1.097245545,-0.402040004,-0.032684756,-4.393582722,2.439094429,1.168890771,-0.759653885,-0.398658447,-1.333725793,-0.113972901,-1.188101359,-0.497093832,-0.616035126,0.440019409,-1.162896649,2.032321859,2.700965261,-0.618534068,0.109753253,-1.015176824,-1.626291393,14
1.916876643,5.808183093,-1.063700013,0.236226565,1.266046075,-3.108396509,1.422119987,4.342417246,1.557574217,-2.602637038,-0.484824804,1.947536633,2.086042086,0.97365399,-1.55095979,-2.312447182,-1.525869754,-0.806429799,-0.815722171,-0.445508115,-0.837087214,0.15947207,1.118318384,0.863809597,0.335471155,15
2.330009343,6.477693234,-0.520649485,-0.67369174,1.017152146,-3.792724061,1.374321052,3.917619867,1.042153067,-0.899623608,0.985765374,1.222414286,2.240700747,0.761980065,-0.485886875,-0.210625375,-1.579801129,-1.642787169,-0.269513262,0.074787188,-2.278780264,1.095715818,-0.32851492,0.181469032,0.695675928,15
-5.933542517,-2.46536336,-1.307569229,-0.027611796,0.538336592,2.475356582,0.248023621,0.790996981,0.679487084,0.116279251,2.949270267,-1.76507796,1.484649751,-1.172059355,1.226810965,-0.765195689,-0.767716414,1.209731651,0.289056379,-2.019205515,0.567259752,0.502876933,-3.250125,-1.0409133,0.423100838,16
-5.622943745,-2.190725436,-0.750556287,-1.759277955,1.140213404,1.169804702,0.66998757,1.54145207,0.585728194,-0.106493095,2.676051643,-1.757626464,2.158761346,-1.413400923,1.192572817,-1.04414106,-0.619163494,1.368516089,0.147108854,-2.970449426,0.893822838,0.671241141,-0.317464316,-1.34519324,1.58577578,16
-4.943173134,-0.257626521,2.690552023,-6.464247363,3.185011639,-0.060007347,1.611775575,1.31852639,-3.410316695,0.831160025,0.785064337,0.467460334,0.336659327,-0.12617646,-1.734965021,0.748802991,-0.363056723,-0.553716575,-2.549538052,0.708039107,-0.04459835,-0.031527187,-1.881126681,-0.841603614,3.051147485,17
-4.033535409,0.196045169,1.639086894,-5.521244084,2.74480646,0.533094507,1.097328544,1.806069874,-2.748243482,1.717109152,0.82778232,1.144123342,1.64942073,0.282962141,-0.475231587,2.064530332,0.602758143,-0.36291421,-3.225497111,0.563608922,-0.462404471,-0.5985717,-1.273693716,1.283933544,-1.216794399,17
5.974426077,7.077113315,2.595247606,1.644533692,0.420832793,-1.550984142,0.465651316,2.108639218,0.812020966,4.484001023,-0.246915064,-1.155417135,-0.679250206,-0.551909054,-0.904493778,-0.166065574,2.082814186,-0.20682623,0.083522411,-0.51751599,0.153168491,0.075599851,-0.736097445,-0.444737705,-0.981913041,18
6.094098938,7.368358858,2.146862139,1.480213157,0.842361935,-1.245304569,1.595896423,1.202142474,1.626830426,3.569211548,-0.925071852,-1.534779053,-1.140705672,0.180150468,0.870601549,-0.756706227,2.231660025,-0.062849115,0.605309011,0.242515389,0.012302439,-0.817464291,1.345957562,0.144985636,1.55149178,18
13.48517096,-6.359521439,4.692356546,-3.168097832,-4.707829464,1.452463265,-2.400480932,0.479791186,-0.076992525,0.704108719,0.072165189,-0.656710892,0.130792716,-1.369846068,-1.358048658,-0.305293874,1.862855013,0.213231875,-0.070673756,-0.065090491,0.199194816,0.63295985,-0.105242211,-1.590742037,0.0714603,19
14.23939292,-5.590642123,5.517652389,-3.930286144,-5.929591201,1.154275918,-2.876262772,0.99540346,1.069060064,0.415597096,1.247040294,-1.101687339,0.571697499,-0.477547693,0.072164224,-0.564048979,1.884035719,0.248009909,-1.642781441,-0.898429171,-0.475130509,0.674160939,-0.5521125,-0.58121103,-1.481809636,19
-6.68024041,-2.20686776,0.69229077,-1.062707647,1.982993745,2.228010428,-0.01043815,1.413899646,0.931285463,-0.065268893,1.317323637,-2.310052479,2.626964728,0.194871133,-1.801181544,-0.376523223,0.293579833,1.015489066,-0.988787454,1.861010473,-1.997289062,-2.23430943,2.624242634,-1.321374831,2.129650485,20
-6.466682172,-1.876818785,1.284463136,-1.434896852,3.087104412,0.802360602,0.314953723,1.389297361,0.980329404,-0.359751361,0.768018253,-2.351166679,3.598378989,-1.56384031,-1.033395074,-0.408591828,-1.306088767,1.077344971,-1.493365273,3.388541253,-0.823594134,-0.301395378,1.872644365,0.464157992,1.6844046,20
-0.745867363,2.810663495,-2.685560492,-4.117398609,-0.418133022,-2.982547455,1.087608442,-0.384121427,-3.58527821,0.25979042,0.275230849,2.055791533,-1.058137674,0.343137173,0.473178056,0.698888093,0.281290963,1.083830947,0.639427573,-0.464364864,-1.511429895,0.42675268,0.136977913,-1.272937435,-0.00077137,21
