PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA3,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20,PCA21,PCA22,PCA23,PCA24,PCA25,class
-12.75270307,-0.916781457,7.343997946,-1.84532398,-0.746653401,-1.145653266,-0.408263867,-4.069388931,-1.690873047,-1.510214622,4.540611276,-3.324480025,-2.594883734,1.262174561,-0.451591113,0.298736738,-0.599853359,-4.453645858,1.293424426,0.105780321,0.503884413,-1.018310581,1.220695511,-0.484116665,1.729403602,20
-2.162884269,10.56664888,-1.633876712,-9.875414761,0.814244388,3.322542889,9.290120684,-4.281748352,-0.331723161,1.160591966,-2.565926963,-1.159212146,3.61568598,-1.942306081,-0.833446306,-0.497030756,-1.165860043,3.725072185,0.37176482,-1.484686059,-1.231136068,1.834685443,-3.705251396,2.485325999,-1.645033907,21
-13.77692828,0.561200828,8.967457534,4.300904737,1.932855173,4.899090664,-0.352520105,0.184962679,-4.301009198,3.491978684,1.42325934,-1.119308278,0.923063191,4.743309535,1.68930815,-2.920035744,0.169438536,0.010989288,-3.312905102,-3.276635091,3.667214629,-2.236764883,-2.419413631,3.899426615,1.653607049,22
3.589694413,3.847591282,0.418048383,2.75650602,-2.851379372,3.144070281,-7.254361776,-3.456863635,-7.207607616,-6.635819766,4.682034055,-2.657816181,7.0374835,1.324964749,8.853579656,-4.637353419,1.490999018,5.561874122,-3.417773437,-2.498802096,0.223745848,-2.149937459,-0.129366642,2.908514081,-0.785451076,23
11.37479514,-11.16056036,7.005324653,5.278301848,1.499869419,2.189876211,0.563386503,1.652888937,-2.431049646,-2.536509389,-1.932292303,3.576382076,-1.749258182,-1.081682265,0.039887426,-1.121293198,0.002551471,2.480693695,-0.262334316,3.013813459,4.043098258,-0.749945899,0.367076934,-1.650198473,3.313859042,24
10.72804703,8.844670962,-5.171644447,12.27763267,11.84168785,3.112261722,5.36090743,-5.998084039,2.538684618,-2.118665505,0.116462777,-2.883602089,0.084676594,3.83006455,6.491134412,0.924447706,5.261632041,-0.753549725,-2.904073365,-3.447466333,1.589474107,-3.310248552,1.253887494,-3.052896448,-1.753345743,25
-16.69724365,6.959710204,15.96579169,10.92803094,-5.024925758,1.679337216,4.338655719,3.141525577,-4.646236959,8.746927624,4.895373695,-1.884931757,-4.14164592,3.108639456,-0.979050541,-2.530104357,-0.450010618,1.115172129,-0.176300322,-4.26559727,-1.105366859,-1.570380369,1.394140763,0.984277111,1.586998394,26
5.855541883,0.381374544,4.550675369,-4.763700245,3.993533445,-6.573050787,-2.627804988,3.214905982,-8.357106387,5.36416594,0.28591382,-2.416876195,-3.327251231,-0.068380612,1.953507348,0.419257975,0.578085811,0.082148016,-3.43093489,3.02122259,0.490731459,1.295443965,-0.639455076,4.755876095,4.453387388,1
-6.731178257,4.564894515,5.529128461,-11.34730511,7.420242935,-2.643958057,-1.752960923,-2.858564799,-5.245444191,-0.827929588,1.92600916,0.373151821,2.237502067,2.293407488,0.540463578,-2.219881569,-4.479127294,-2.550375105,-0.684809781,1.532897128,-2.518336946,0.095124982,-0.775632338,0.413258981,0.015577098,2
-7.603789911,10.64284189,19.30356938,-2.459197055,2.860083141,0.529507756,0.648669585,2.144465995,-0.193409197,0.603525086,-0.762443957,-2.78911914,5.139124647,-1.621792826,0.057455858,-4.301793289,-4.418782706,-0.323720192,-0.961044619,-2.327404092,-3.016649744,0.175320164,2.721338576,-0.889197142,2.402887952,3
-5.442670915,4.450912338,11.91055007,-7.283873174,6.525481985,-0.712386731,-2.363053547,0.054143092,-1.384600156,-5.86833151,1.591912542,0.601541719,5.730520055,-1.436777569,0.699358405,-1.257235157,-3.567610744,-0.449330087,-4.29170485,0.428002792,-0.030421366,-1.552349807,-1.333424663,0.208673412,1.716069064,4
-5.187842914,4.116530667,6.27147989,-10.15229442,10.15682657,-0.400456564,1.254544514,6.77629648,5.427578196,-2.21336359,0.975490087,-1.527747751,1.570591277,4.60518906,0.270112614,-3.11824286,-2.996514603,-0.135777916,-2.862894724,0.206791502,1.095825778,-1.539843535,-3.063652097,-0.386479698,1.146853574,5
18.72268949,-0.373835705,3.685164828,6.223329917,4.229949657,1.961913184,2.883282892,-0.407025201,-6.219074466,0.183636193,-3.355978596,2.051822602,1.206226883,-3.309602032,-0.016309045,3.20226018,1.559618421,0.548576063,-0.733660134,0.170565575,-4.291635079,-1.055761238,-0.840040895,-0.706394719,1.434411039,6
-8.515027133,3.136459412,7.17249953,-10.29429336,2.438093516,-3.852749978,5.554422161,-0.37775175,-2.983239726,-0.407041856,1.618713813,-4.298211083,-0.310524052,-3.672965914,0.473962943,-1.20764796,-2.033817847,0.662050284,-1.0220778,-0.771769227,-2.158014976,1.544659255,-0.673300812,3.308176845,3.039036875,7
2.131920405,-3.836163553,5.571823436,-4.807807485,5.073497438,2.515922768,-3.878634794,2.829715325,-5.413883312,1.176879953,-1.681859657,-0.259639237,-2.467504531,-4.009564732,2.259129109,-3.766280226,-4.362140418,-0.533454801,-0.418489693,3.80713066,3.121245958,0.906140138,2.070732892,1.877205736,1.158766916,8
17.69747544,7.732968863,0.979072496,3.400910346,1.439077692,-5.763794576,2.344002925,1.037261111,-1.39483665,-4.333372781,1.319927215,1.780925215,-0.283286665,-1.381538704,1.283486217,-2.917109429,-2.774834426,-2.907243778,-6.088426403,-2.977153738,-0.484155067,0.434030243,1.086208874,-1.312912867,1.068225981,9
1.166764089,3.650983138,6.918936323,-3.132345148,-3.930006665,0.464459167,1.117435303,-4.095519035,-3.923934941,-2.194487971,0.621638583,-4.975011006,-1.717051534,-2.507607335,5.713213085,0.320224402,2.847696243,0.542807505,-3.869332417,4.456922428,-1.394697727,-0.176100918,2.237255076,5.901616863,4.357652175,10
5.241947177,1.664065246,9.23955914,-2.579536961,-0.093435245,-3.864119247,-0.576041347,-1.62438577,-2.789496267,0.457525211,1.647822765,-3.360238225,-0.335029786,-2.247740473,5.100020719,1.841189438,1.273046982,-3.926507242,-1.382027919,2.589053857,-0.632614276,0.856356135,1.854942089,3.465980872,2.055924336,11
14.77781361,11.38663595,-3.171588558,-1.779605814,-2.993748519,-3.010626109,-3.933790348,5.538009889,-8.828046781,-1.829485409,-2.74181533,-0.033682885,-2.59266961,-0.047931138,3.220682299,3.839027437,-3.165238641,-2.102386988,1.158020446,0.170397723,-2.846804881,-0.868857901,0.847884804,3.558597125,3.737008395,12
13.40932316,12.46046331,1.703305575,-3.515095042,1.618143874,-4.153152583,0.226453256,7.90415888,-7.023638601,1.128098234,-0.121398171,0.588394691,5.612148477,-0.650671694,-2.232330526,-9.244098079,3.900982873,1.918872058,-5.966903882,0.966190945,-1.305565806,1.36322575,-1.417861801,1.829610648,5.545963239,13
12.93706379,8.731268425,4.365735285,-0.11893863,0.437748947,2.721490054,-1.850519668,1.195780659,-8.698574461,-2.957238387,0.859586442,1.099735052,0.191956785,10.1503579,2.075508713,-3.658063196,1.9997728,1.573216824,-4.596488706,4.547464118,4.236979613,-1.302270693,2.248576981,0.952581532,6.250060025,14
8.583119109,18.82183012,-6.356267322,0.045928025,1.658082589,0.525300926,-5.923413451,4.783602891,1.999813962,-2.764953384,0.486087204,0.980944427,-3.387431659,-5.540812768,2.304223055,-3.933598671,-2.746787279,-1.940311674,-4.898535109,-2.678079012,-1.715935611,-1.086959278,-2.402257303,2.114181418,-0.764978608,15
-8.437950142,4.917061886,11.77485531,-8.631597383,7.266784266,-0.050448316,0.799046322,0.971510313,0.310818328,-0.519851532,5.244175672,1.762216937,3.220655075,-0.227583713,3.476526053,-0.650908908,-2.530304495,-2.935623853,-1.989099001,-3.602296644,-1.132663318,-0.237834185,1.823638246,-0.343176633,0.682035219,16
-2.539141159,10.00777636,7.743316146,-11.31376975,-1.588264823,2.913056449,1.981770047,3.758568724,1.781856642,1.948497351,1.148840518,3.248324911,5.186480928,-4.453428321,2.598554881,2.249566754,0.771776158,1.659978195,-0.067968434,-7.646308154,-2.504448373,-0.124482699,2.902694486,-1.177582371,0.715044621,17
17.54754195,13.44814544,-3.85157958,3.34038071,0.353844805,-5.061861874,3.952862836,1.429394658,1.666567934,-3.361507853,1.530502535,-3.246166982,2.778371934,-2.175730805,1.087043334,-2.956259533,-4.27817994,-7.055761088,-0.769478726,-0.881072361,0.947731893,-2.050708641,2.449612483,-0.742715014,1.306320819,18
14.19858746,-2.904385721,1.856385556,4.42406866,-0.606971642,3.51844219,1.430720869,1.064219282,-7.938960498,-3.075906668,-2.201090261,2.778134559,1.625738665,-0.982593019,0.926403286,0.550533062,1.317670775,-4.998057933,-3.017358682,2.089724968,-1.792356001,-0.788497035,-0.053325206,2.274313704,8.442915752,19
-6.507137101,9.038571423,13.7645611,-4.8931872,6.125592412,3.642939246,-0.550257486,-2.645497021,-4.631512917,0.361634291,4.159017039,0.096621888,1.152250467,3.364120106,6.314233216,-0.147140537,-4.23356769,-0.171385232,-3.461948903,-2.452811323,1.108447117,1.587079974,0.803370978,0.008433866,2.319495726,20
-1.317688934,10.5783862,0.630981737,-11.95441278,4.541796846,0.987915457,4.639028619,-1.543277257,1.839340724,-1.237471136,-4.531749948,3.161684765,5.762313688,-0.501942645,1.701398629,0.337952677,-3.475559094,0.455915638,0.958458681,-4.237058072,-2.196089284,1.850421016,-1.293528613,-2.082361386,-0.196864747,21
-1.648946553,5.055440136,7.623608848,-10.06532042,12.14168676,-3.190187743,1.846711397,6.797950997,1.626734748,0.462384901,2.437228232,-0.988364322,2.274203481,0.661885852,1.032309064,-0.012988725,-1.779289978,-0.61542847,-0.264504034,-0.113170557,-1.302101239,1.057403473,-0.312477511,0.611899336,1.250137733,22
1.450742574,11.52751646,2.635923785,-0.937502939,-1.332104581,-2.167111288,-5.749798279,-4.444196795,0.067714013,-4.02798534,3.632892361,1.155965107,2.127702459,-5.353036715,2.799774516,-10.5255509,1.615964099,-1.062470678,-5.199482206,5.156038855,-5.517431677,-1.946625094,-0.487659789,3.079682793,-0.645922033,23
15.06935177,-6.970792893,2.310674911,4.351348143,3.388296648,2.052940881,3.463156058,0.036660748,-6.645422739,2.094938176,-1.787896599,-1.664449274,-1.647147639,-3.770535979,-1.080820071,1.289573636,-1.196789689,-1.189201552,-1.33134018,3.958230667,0.157346329,-2.864183862,1.559927133,1.994032666,3.895584225,24
17.80772486,16.0748677,0.845671826,6.314126689,7.910701665,2.914835392,2.802881347,-3.854225799,0.881959856,-6.591778019,0.552789232,-1.66621994,1.98268311,2.900858985,8.325373432,-1.448283713,1.084962686,-0.677011445,-1.496307712,-3.435417833,1.752821578,-1.654064503,0.98468723,-1.711889997,-0.113677714,25
-6.754608466,10.6302272,17.92764719,-0.451016996,4.814399935,1.028684855,4.077886962,4.008182224,-1.296816735,-0.121160256,2.046757196,-1.67891642,4.258002458,0.897429492,1.886422955,-2.839030708,-3.139221044,-0.434654323,0.382106674,-1.071261288,-0.043382978,0.703580651,-0.411625485,0.220675272,2.331679577,26
1.823254286,-2.590995399,7.800040516,-1.914399759,1.35086102,-6.573857891,-0.139038299,6.173314113,8.550713917,-1.804475149,-4.92601211,3.761637988,0.663383609,-0.084634297,1.824642341,-1.119782628,2.289924519,2.096326854,-3.525460196,4.204738609,-1.971741077,1.447224095,1.625628085,6.309418337,-0.22264437,1
-5.930667403,2.517405945,0.481734723,-4.172550729,9.218474449,-2.345133251,-0.586658025,8.310905051,3.461826725,-4.21984732,1.295764066,6.795239075,4.139617488,-0.049198077,-4.672722126,1.987934955,1.856575552,3.589540319,3.192188579,4.333891509,1.313382503,-0.072510167,1.934775744,0.22317261,1.779624501,2
-11.99106572,9.52253609,17.27867716,4.736920906,-2.079373579,0.701130511,3.885151518,9.675743712,4.753974171,-1.433535945,1.933369556,5.366508263,0.531677311,-0.088361265,-2.560103869,0.276634306,-0.387137978,4.105476853,2.563642274,0.774075275,-2.736367268,-0.427979269,9.970934982,-1.121213132,3.654326996,3
-6.586789873,-0.8042419,5.743102618,-0.902305158,6.064090629,5.58539023,0.424464296,1.391719566,3.893432785,-10.31735078,6.911450073,-1.233967849,6.2421913,8.728200451,1.822936371,2.813967219,-2.189872968,6.761286275,0.116745934,4.144921616,1.274719889,-1.755384616,1.540449051,4.416770783,2.365917606,4
-10.66445091,1.74449241,-3.541230816,-0.955805549,8.53153112,-3.023597289,6.610421626,3.141567311,4.160705757,-4.865575213,0.045089994,2.687612847,4.378098247,-1.159321381,-4.071142539,-0.791044034,-1.339909308,4.665852589,0.33061675,2.184619761,2.135306108,3.581236707,2.993603311,0.819768875,0.838034871,5
-13.05277614,-3.557590233,2.858312768,-2.006100103,-2.299080398,-3.824666324,7.354892677,-0.295589234,2.727376068,-5.730787939,-0.266230305,2.478279232,-0.485409948,-0.816976043,-2.984712242,-2.459406697,-0.284710384,5.187007173,-3.222752688,4.844007684,-3.121486304,3.58636698,-0.601236359,1.712865431,0.439883674,7
2.837375164,-8.045300691,7.375121967,-0.342765173,6.999527486,4.622316546,-4.769196133,4.839792492,3.748704707,-4.803331777,0.221934794,6.694103575,-1.068222282,-3.626030154,-0.027933382,-4.92365091,0.672012986,2.846715857,1.119778543,4.387525963,0.917808803,0.822200831,4.849332843,3.369954573,-1.418784523,8
19.72111479,2.812101731,9.459247572,2.980817761,5.281315145,-6.601944861,-2.677563084,6.77532275,4.655873173,-3.464773306,-0.792153318,3.229622866,-5.165488879,3.054553936,0.293720169,0.13145956,-1.313523457,-1.849378851,-3.713561001,-2.178038172,0.174416291,-3.074004316,-1.337609326,-1.853064248,1.568961275,9
-0.749415347,2.266395551,17.86552566,1.0387631,-5.061434702,-3.713523872,0.120114236,-1.003400441,8.267074467,-6.903815352,0.630920584,-0.647266397,-1.014153487,-1.734234666,2.635113609,-0.119502673,1.376306831,0.543742897,0.583441981,2.325500482,-3.432228048,-0.27217029,3.136937476,1.461193319,0.37042241,10
6.054282509,0.06946607,14.54625388,0.362015663,-3.627521138,-4.18465305,-3.279757718,-1.127765098,10.01934514,-4.330422742,3.905523912,0.734778713,-0.362560738,1.127112356,2.600678499,2.122434992,0.00985284,0.807385971,-0.589814585,3.679063019,-2.92681757,0.721768013,4.113744914,1.421675488,0.303298988,11
9.80315087,3.209664075,8.629093152,0.459860952,-3.000485891,-2.072939393,-2.711696857,8.728178992,5.06790745,-5.621159965,-7.600927079,3.583826734,-1.743765268,1.068226907,3.011613909,5.501287306,0.391184374,-1.201027152,-0.651670323,0.616121609,-2.072178051,-1.898328266,-1.934240783,2.02913278,1.723370828,12
8.767062979,4.579706818,8.003287262,-3.690560034,-3.350251652,-2.291802411,0.514033354,7.873100757,8.445918195,-1.008016067,-6.51281331,0.460922269,3.816027659,1.603735219,2.905056026,-1.651584156,2.393678717,0.264573826,-4.432226028,1.880278482,-1.87535741,0.201023112,-2.579979757,3.203405975,1.724070541,13
8.630995876,4.229006731,5.272678143,-8.30874527,-0.439624375,-2.060081298,-2.108646025,6.447138418,8.487087566,-0.917418611,-3.403385734,2.816364829,1.655329408,3.950968852,3.434688032,-3.124656786,3.935344518,-0.986346146,-3.071179317,1.574775215,-1.60946021,0.549269883,0.787162014,1.932088297,1.570789917,14
6.291023614,8.528825368,-1.789809299,0.819342031,-2.016981715,-2.992391536,-4.620801399,2.791507908,7.992870069,-3.201100379,-2.210571,-0.395251278,2.986955214,-5.835503776,4.147617847,-0.081688534,-4.371152788,-3.66159314,-1.479476469,-0.931259805,-1.622799123,-2.679341585,-4.255773069,0.725917356,-1.107006646,15
-6.937288761,0.899144891,5.75179595,-2.559897124,6.359997051,-0.081567983,-1.421925702,3.404147587,4.616162692,-6.491106298,4.466828157,4.197065227,0.047896209,0.871498233,-4.271941586,3.639004181,0.775205307,3.794759055,2.114345817,4.412032644,1.283903252,-0.169896361,3.5248079,1.015596021,2.282950877,16
0.979702974,10.14372386,14.02062521,-6.619128086,-6.11017178,5.214568052,5.191392675,3.41426624,7.474097359,-0.997996403,2.622367272,3.33508485,-1.836553737,0.584543199,-1.553100669,1.245175598,1.060939269,5.385575975,1.865583103,0.017338859,-3.280567165,0.13895634,8.958305667,-2.14863735,1.257451405,17
19.56643185,7.574129135,2.0150238,0.073115729,2.455726963,-3.782465992,-1.310631503,7.022500573,8.861814361,-1.519065104,-1.133342156,1.497533105,-1.513375775,1.559902669,1.123543761,-0.77061462,-1.623194595,-5.559356022,-1.779247748,1.605045009,0.683935482,-4.284760172,0.129449518,-1.990802969,0.484204844,18
14.75817589,-3.97701304,7.641238228,1.870604037,0.668471184,9.810895254,-1.66887691,1.693796342,1.996398608,-6.314363869,-0.646768611,5.616047491,1.431507887,2.20021054,-0.818673664,-1.68456952,2.790558162,-4.502733384,-4.402136984,2.546555866,-7.493416724,0.290449389,-1.534115134,-0.234746192,0.962661808,19
-14.3615233,5.297156518,8.705900045,0.30463605,-2.501726861,0.193481918,4.431243373,2.220637634,4.817522753,-2.550481898,5.55219137,6.417561004,0.543145756,-3.543639988,-3.134591543,-1.127190797,1.04558058,4.9983089,1.102977741,0.675473087,-1.677937669,1.38522196,6.739643739,0.789811287,3.164832842,20
-1.661760603,8.561022154,2.100696257,-9.272002302,3.081297337,4.524962082,9.325448127,-5.059368759,7.945415472,2.093185958,-4.433209308,2.97848045,2.622723491,1.839839604,-1.905369748,-0.326270652,-0.461494846,5.656316319,-1.455600237,3.76256661,-3.477923713,-0.076461923,-0.911149737,3.325350206,0.403762386,21
-8.829771115,2.344133243,7.972300363,-2.33680579,4.323757547,-1.183060921,-1.405427804,3.73290977,3.407210154,-4.584572893,-1.139195189,6.30257718,3.799713803,0.40504833,-3.937471955,0.890890924,3.368659441,3.049133357,3.561489031,4.010855599,2.606551368,1.71982305,-0.203817845,2.258827029,2.833552845,22
6.710409891,-4.395979412,6.061262478,2.668763229,-0.40146056,8.448685015,-0.458663382,-3.840070129,4.714842679,-13.6697005,3.584233362,-1.706662655,6.790115687,11.23958684,17.61081335,4.013267304,-7.483132544,10.30637319,-7.038686937,2.728545389,3.472482987,-9.18924419,2.439462416,2.124646266,2.461454571,23
8.688493884,-9.065535267,4.288195723,0.890297903,-0.720503123,2.675919093,0.826570814,1.957472618,0.919775065,-3.57624278,-3.354954841,4.3746061,2.822247857,-6.45100695,3.11715247,-6.349942108,-0.23196451,-1.030962267,0.444779772,-0.800863616,-0.018560034,-0.348170411,1.57727838,5.730025274,1.391923183,24
13.60557414,12.56976981,-0.121663562,6.660065664,11.19634931,-2.723775757,1.837863217,-1.952621371,11.32760409,3.080833677,-4.065772799,-0.565720537,-3.413644158,0.305443523,4.00548795,-1.07581582,2.040067759,-1.228754874,0.29374094,-0.545739956,-1.247815433,-3.003671303,-0.0578103,-3.975155917,2.19325355,25
-9.963895282,5.826408606,14.60333141,6.079146842,3.746540679,4.111580023,3.090271524,8.605846541,5.609006562,-0.572960959,3.912609031,1.209612656,4.508207615,4.937357433,-0.730426214,2.217081586,1.925802494,3.905991936,0.583107994,3.559446914,1.957751536,1.083776093,1.252235933,2.949381998,1.02549526,26
3.775981636,-11.16644731,-1.127735629,-2.093626266,1.217113453,-4.507246367,-1.960284538,1.123501134,-0.822239424,5.444843777,-3.395070204,0.434680146,-1.897023128,1.262518627,1.254354056,3.013634515,-0.328502285,1.811185877,-2.877437509,0.344711237,-0.584990921,1.128078317,0.141126057,1.39483443,-2.6789731,1
-12.5011319,-1.833086878,-6.609235138,-5.481449664,4.800570034,-4.963403361,-0.105843941,5.061732033,1.023184182,-3.35491219,-0.475479969,3.472772231,1.680851551,1.096602231,0.26974506,-1.757990829,-0.430113012,-2.613521185,-1.080876652,-1.375051062,-1.066307138,0.114885857,3.495399904,-0.701895285,3.268969821,2
-15.23601671,1.209165007,9.895239149,4.482421807,-4.584465825,-2.529971144,1.71645478,2.302665302,-2.474385298,0.969128537,-2.688277457,1.661375831,-1.99704789,1.382893794,0.792001359,-2.779998612,-3.822223156,1.910806842,-0.091086367,-4.080522115,-5.496411726,1.201541101,4.32632518,-2.443750266,1.321526774,3
-10.63853885,-1.639792866,0.353839676,-3.481885337,3.435416922,-2.977583471,1.205977861,1.009875959,2.311598455,-1.600568329,-2.449171769,3.82338116,-1.542340079,-1.024289195,-0.911943905,-0.993223461,0.582804944,2.537280291,-0.978640559,-0.749500505,-1.202713021,-3.389988911,0.55563591,-0.901695993,3.702039807,4
-11.66593191,-2.166812153,-6.561909374,-1.955200846,9.028750857,-4.416011543,2.768945195,1.219615874,3.247783237,-0.058427767,-2.841034706,4.264072922,-0.03457144,-0.234609843,0.668288586,-1.655215515,-1.101546441,0.954114435,-3.129034436,-2.459911164,-2.487872238,-0.17423511,3.633882572,1.279604294,2.107246918,5
13.26640729,-12.42838976,0.670529035,2.393081576,0.437280889,4.008140073,0.10473005,-1.679007963,-1.15917553,1.395213041,-1.450808861,2.511498137,0.16260396,-0.730998417,-1.784962338,3.135539593,3.315960236,0.050921031,-2.779510497,0.680129406,-1.147551952,-1.802129637,2.535636943,1.40431874,1.371052393,6
-13.59773107,-3.579092266,2.007169697,-3.560500572,0.478045937,-4.408279918,0.720953488,-0.265240916,2.09042178,-3.399820551,0.486757206,-0.952863008,-2.399907362,-1.811809417,0.241516954,1.85608777,-1.061363085,-0.095073985,-0.335989841,-0.855589475,-0.760878087,-2.838186592,-1.095806297,1.7142817,3.11790273,7
-4.165766184,-12.26323055,-6.833733759,-3.031887732,4.020303386,3.184525028,-2.660809186,7.527032473,-1.182948242,-0.560275682,-0.387425945,0.782693939,-2.66188538,-2.435779248,4.66073957,-3.782716658,-2.299887946,0.071631873,-0.301897027,-1.78660799,0.386908785,1.682303258,0.107529397,0.566052708,0.761793024,8
11.84255182,-3.742816595,-4.789314978,6.504095176,0.597369563,-10.22735095,2.333303162,-0.579983895,1.403110278,2.787454504,1.534361779,-3.201369741,-0.229592491,-1.399697625,-1.154651324,-1.911380374,-3.209734204,2.459130471,-3.814877024,-0.47553837,-0.293853011,0.98323655,-0.364362948,1.851626666,3.967732783,9
-3.756561909,-8.314872853,4.077772433,-3.627580443,-2.048856414,-4.95435265,-0.36987017,-2.268000094,2.332565513,-1.350032688,-1.311945744,-1.736582578,-1.361949761,-2.181107029,1.227378551,1.217525811,2.671020037,-0.565445797,-1.370009539,-0.433769218,0.99740717,0.669540707,-0.166616407,0.740290959,0.589466842,10
1.096789293,-7.955029643,3.92319309,-2.897667761,-2.235329268,-6.341668752,-3.455938303,-0.179077504,0.773638027,-0.732559175,1.538683741,-2.935080621,-2.377661828,0.306543165,1.322769888,2.454069875,1.170822143,-2.098738452,-2.655415016,-0.86963434,0.363853012,0.890387205,0.271513058,1.523967941,-0.874553733,11
11.30793914,3.53264622,-7.393906807,-3.619364986,-6.888193231,-1.329801478,-3.802330062,7.687444306,-6.856859259,-0.589894664,-1.514826829,1.251369914,1.422518632,1.484290972,1.157300403,4.353963493,1.737418989,-0.194600348,2.407499026,-0.180795242,-0.344485666,0.523550234,2.167413297,2.391092839,0.606873975,12
12.52506497,2.6141415,0.448561507,-6.835053068,-2.220029552,-0.038980597,0.537736802,6.800450598,0.081548635,-0.164028078,-1.504406028,2.163015052,1.902647591,4.953078952,-2.293885431,-1.670167046,3.929842569,-0.8500717,-1.446154132,-1.141462873,1.984880703,-0.158915384,2.319658582,0.044628338,0.398498663,13
6.849870537,-1.966248451,0.072610763,-9.334147144,-1.540774838,-1.162148651,-1.558070338,4.864513681,-1.451336794,1.678536671,1.814563086,2.661017324,-1.67032245,4.738247051,-3.745852287,-4.383912496,3.776763851,0.557321513,-1.60620468,-0.141183481,2.299576568,1.588125766,3.073958064,0.453908877,-1.710113124,14
10.37511846,4.431250245,-8.819684894,-1.934844616,-5.452280009,-2.226278579,-4.050229127,5.964220612,2.008127531,1.649947897,-1.704731839,0.905082687,-1.612170875,0.810396896,2.225718444,2.453868746,-6.740713108,-1.409070618,-1.353378081,0.294465321,-1.293831239,-1.850262814,-1.439417231,3.622289698,2.266548664,15
-9.989948109,-3.079403174,-2.495697207,-4.447978391,3.385869937,-5.380266973,-0.166222469,2.379950384,3.486991661,-3.8458692,0.057025102,3.053748446,-0.799068792,0.214793424,2.402959048,-2.047295828,0.544934552,-2.457836015,-0.301033011,-0.711084623,-1.280767758,-0.143186394,1.229760748,-0.426016612,0.977547658,16
-5.258509144,9.023652616,3.116663788,-11.6754427,-6.580479661,2.762243157,5.53272517,-0.848721665,5.353803096,-1.431524657,0.660502614,-0.286231069,-0.859156722,-0.184693478,2.758239018,-1.072019147,0.786773068,1.586707975,-0.529374066,-2.936506102,-2.8138273,1.636959912,0.299925196,-1.317110895,-1.582231329,17
17.06101565,5.9670898,-9.734356771,4.367626947,-3.06013461,-2.693346509,5.525901984,1.526142141,-0.47357244,1.51874542,2.467667263,-5.814170344,-1.413015328,-0.919143125,-2.382388547,-1.485676652,-2.124914884,-3.478382462,-1.636687379,1.407072189,0.865319564,-4.809424871,-0.57389155,2.912140569,-1.241279234,18
11.45901646,-15.58468517,0.521560242,3.507491088,0.717714887,4.148948644,2.227007117,1.410950498,-5.063543407,4.004396834,-1.504542304,-2.631664233,-0.40409432,0.92962299,-4.214736181,1.717410039,1.804418574,-3.794082721,-1.610976603,1.481268959,-2.130731963,0.728725071,-1.19588277,1.918930329,2.521577627,19
-13.76233149,0.60665642,0.726113932,-3.607161951,1.229042542,-1.344398161,-0.756566499,-0.397204966,2.721605242,-5.121311431,0.629297773,2.350087844,-2.968895553,0.040566747,0.094965388,-0.021509211,-1.188165794,-0.200662314,-1.452811773,-0.846712087,-3.209511931,-0.176627261,0.06624148,1.311804655,0.985469852,20
-2.356487515,7.38944955,-4.792054186,-9.477721944,5.055192995,-0.206082525,9.515823219,-2.154758803,3.376794674,2.666707421,-6.473168708,5.157147602,2.574867599,-0.838198165,3.156944941,1.676513394,-3.151770448,4.486604644,-1.065628607,-1.612427544,-3.456479361,1.524124806,-1.623318291,-0.753116589,1.537026884,21
-13.89974463,0.502685476,1.251804395,-4.172406404,2.872007273,-2.315186592,-1.955891806,1.416588881,1.375502793,-4.498515308,-1.262820637,5.854397454,1.140450789,-1.610899662,0.430116151,-1.711432887,2.132765503,-0.21884606,-0.994555531,-2.380507822,-1.596169112,-0.854766665,0.579207958,-0.196013211,4.082154139,22
4.671237762,2.140814446,0.848152039,-3.115196492,-0.984871656,-3.255126928,-8.58919521,-3.009820748,-8.450090651,3.329760819,3.167381913,4.887752042,3.336106529,-2.847787168,-0.2037217,-7.523915958,5.963854124,4.458989407,-3.280400134,3.103280736,-5.868347193,-3.258252746,-1.829109178,1.608227971,-1.125793694,23
14.84519222,-14.67604529,2.695414783,3.07552556,4.396819884,2.147162011,1.152875832,0.322044559,-4.17121173,4.185637472,-1.717887462,1.189543543,-2.333395945,-1.0891022,-0.009656913,-0.580199914,0.343760106,0.866283198,-0.102838289,1.20981963,0.530308623,-0.955157389,1.634084937,1.048029831,1.242951511,24
8.835699553,8.152014818,-3.376793539,10.04778259,10.44996104,-3.483026334,0.721089537,-10.31907052,0.877122453,-1.999401186,-1.527430588,0.647837254,2.274643269,-3.223645834,1.242902644,1.981104192,5.65225097,1.174063542,4.586274795,-4.542833735,-0.359272997,-2.417602977,3.362831455,4.680074,1.542764243,25
-17.86501012,2.084838963,7.524770139,7.62356823,-2.902515475,-2.460288911,2.283257855,2.543557692,-1.067557524,2.679960448,-2.231165147,1.306652755,-1.104327693,1.628402293,0.495323058,-0.644763659,-1.088942972,0.967232233,1.32146885,-1.939781796,-0.596532457,0.194734457,-0.409374574,-1.252750515,2.882199423,26
