PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,class
-0.163590171,0.121258759,-0.869074843,0.443098469,-0.131299349,-0.923087875,-0.273484753,0.098848522,9
-0.305419266,-0.586262686,-0.921218643,-0.674537568,-0.583343975,-0.45846791,-0.495494183,0.764621728,1
0.040286295,0.027417188,-0.070228894,-2.163097039,3.403916696,-0.41022102,0.508900623,3.183586678,2
-0.274106058,-0.360014892,0.673704066,0.268065781,0.288491589,0.992315187,0.746765338,0.751554195,3
-0.26380252,0.051097935,-0.322095109,0.409337487,-0.278387458,0.584443175,0.62388238,-0.88329503,4
-0.345450431,-0.038143044,1.157432329,-0.17774987,-0.686510829,-0.144052331,-0.032308132,-1.326607571,5
-0.225305718,-0.231781803,-0.476202919,-0.27876153,-0.552438292,-0.23244904,-0.519994979,-0.038036141,6
-0.213118866,-0.331407852,-0.071441051,-0.366858044,-0.339814953,-0.081659767,-0.517939697,-0.003853607,7
-0.163501715,-0.317041642,-0.497166807,-0.345416545,-0.350630473,-0.164121264,-0.288407445,-0.084322812,8
-0.195455888,-0.224376481,-0.634446728,-0.186639256,-0.340819852,-0.282058924,-0.256154426,-0.039602155,9
-0.372144306,-0.791800284,-0.963438124,-0.868696892,-0.494259084,-0.333943065,-0.698591061,2.041005744,1
-0.186297787,-0.344012953,-0.464299135,-0.433783176,-0.054240894,-0.115665376,-0.185772867,0.462645021,2
-0.335300851,-0.406297086,-0.115412328,-0.072887024,-0.171210629,0.796582466,1.310799485,-0.474358212,3
0.257948012,0.605013947,-0.742355444,0.335726297,-0.392450969,0.369994464,-0.374177767,-0.180617711,4
-0.414433719,-0.311177688,0.132866214,-0.46677613,-0.977135529,-0.041910465,-0.011132183,-2.599095463,5
-0.153384815,0.217932914,-0.460954956,0.780551758,-0.189965382,-0.351233099,1.453219825,-1.142379008,6
-0.181529889,0.103800385,-0.448357456,-0.043055873,-0.29870754,-0.410477416,-0.62498202,0.145554062,7
0.166723078,-0.202460165,-0.260574107,-0.470178765,0.526560554,-0.236529293,-0.622852409,-0.636313784,8
-0.16034443,-0.206675596,-0.763059433,-0.213678312,-0.458347624,-0.234430975,-0.69461395,-0.001525701,9
-0.210978451,-0.384342752,-0.540792484,-0.410427995,-0.348687998,-0.137643599,-0.279706724,0.290807072,1
-0.316752629,-0.413941309,2.326940029,-0.36475161,0.00672415,-0.044920439,1.541143655,0.344660064,2
-0.288865284,-0.175091797,-0.365445236,0.008665995,-0.070403319,0.457176177,0.588533391,-0.138045216,3
-0.180964809,0.427251838,-0.517071309,0.34496016,-0.236643137,0.580623806,-0.039714704,-0.544364198,4
-0.355725003,-0.283118081,0.041535709,-0.393277393,-0.803669778,-0.055788223,-0.034194567,-1.998779688,5
-0.086051639,1.165905416,-0.649695003,-0.325057005,-0.271157905,-0.149467793,-0.305166935,-0.003117259,6
-0.151202186,-0.015813804,-0.422922761,-0.060707534,-0.428809901,-0.356088647,-0.691481191,0.226894024,7
0.130960132,-0.343330732,0.533795139,0.350005913,-0.784921263,0.485157525,0.161507925,-0.73000294,8
3.028611301,-0.264438436,-0.841189857,-0.1192239,-0.448708296,-0.289112483,-0.498020021,0.044333652,9
-0.285041395,-0.536206975,-0.722188751,-0.631276562,-0.339870015,-0.266713168,-0.504956904,0.892104545,1
0.00434569,4.491956855,0.139893351,0.143320833,2.740186047,-2.396553355,1.576079493,4.299595558,2
-0.22383666,-0.243090011,-0.360923087,1.024837065,-0.013351969,1.804913106,0.188363067,-0.556553806,3
-0.407576802,0.569814463,0.67529291,1.732190224,0.197062784,0.351010873,-0.621433774,0.057699084,4
-0.209669066,-0.08355632,-0.414974392,-0.160259668,-0.567721752,-0.132591988,-0.108711884,-1.063313209,5
-0.138350168,1.829681352,-0.575685039,0.001678727,-0.236180618,0.34066497,0.338041759,-0.485925308,6
-0.229635515,-0.246645333,0.319765594,-0.174105765,-0.471863708,-0.236916869,-0.768690369,-0.145064549,7
0.005116282,-0.31289607,-0.268579376,-0.261779006,-0.397082687,-0.185431692,-0.317002101,-0.238398456,8
-0.425984235,-0.251788447,-2.483593864,5.219879073,1.768017295,-7.803722428,1.709701547,-1.281725001,9
-0.225900423,-0.463586071,-0.656447904,-0.492762938,-0.373927727,-0.166608991,-0.308078437,0.366782324,1
-0.210026521,-0.357917816,-0.448698891,-0.342459919,-0.068026349,0.018892378,0.000880267,0.435770974,2
-0.271081613,-0.426596338,-0.179642794,-0.157578654,-0.258990819,0.532035211,1.061001532,-1.219968036,3
-0.294755083,-0.110448397,-0.330982211,0.011449736,-0.415676376,0.205461253,0.275962983,-0.64304115,4
-0.362275678,-0.279149136,-0.038505851,-0.393309595,-0.823765522,-0.047376128,0.019323876,-2.041665496,5
-0.128537553,-0.160786465,-0.691884487,-0.163589341,-0.296060832,-0.256538354,-0.213500794,0.420041273,6
-0.1232216,-0.077539254,-0.419633182,-0.064415266,-0.402430616,-0.299567799,-0.660990079,0.146150368,7
-0.175400379,-0.226128227,-0.416570121,-0.255152259,-0.374763781,-0.168247877,-0.230322902,-0.212236536,8
0.378397604,4.425651559,-0.942516167,-0.845372748,-0.272049319,-0.060895031,-0.297566253,-0.03203249,9
-0.641716225,-0.257866191,4.128789683,0.107120605,-0.224311707,-0.976853016,1.393957692,2.998759135,1
-0.027515883,-0.439339761,-0.248816153,-0.701696749,0.551132144,-0.153537796,0.218530694,1.816121763,2
-0.248526193,-0.362589225,-0.303628925,0.013405101,-0.312962507,0.571953991,0.611269041,-0.697083732,3
-0.165787433,0.601314789,-0.742113242,1.683123678,0.218843568,2.051705594,-0.569381315,-0.220420324,4
-0.452150939,-0.461197531,1.459129428,-0.61650412,-0.294179468,-0.00963914,-0.545655431,-2.982969552,5
-0.154381089,-0.286448073,-0.501850591,-0.307084074,-0.226954181,-0.155971794,-0.151172319,0.350768477,6
-0.137632424,0.100576083,-0.4413658,-0.015116206,-0.299269015,-0.316319693,-0.464297714,0.178086061,7
0.178619824,-0.3936612,-0.025388229,-0.292821706,-0.501987498,-0.376102777,-0.245212919,-0.005990416,8
-0.195714488,-0.241449055,-1.260308078,-0.143899258,-0.530852443,-0.63242529,-0.65551222,0.784939485,9
-0.216799892,-0.385640883,-0.537647727,-0.418357867,-0.344749627,-0.133555451,-0.263976082,0.375493761,1
-0.217140417,-0.465053755,-0.413016889,-0.652067914,0.485543494,-0.139985832,0.18432118,1.276842252,2
-0.308991272,-0.343926214,-0.472991141,0.842851375,0.090915574,1.713519678,0.315237019,-0.379697006,3
-0.154662101,-0.150948078,-0.39412893,-0.027585356,-0.296929722,-0.035949592,-0.088708849,-0.454040144,4
-0.260929649,-0.108065379,-0.287375091,-0.173794525,-0.706371832,-0.053261754,-0.05183158,-1.480977509,5
-0.105427558,-0.056168878,-0.648834665,-0.136036398,-0.265147862,-0.095660331,-0.346967693,-0.092005884,6
-0.156367994,-0.089065138,-0.40311678,-0.127608284,-0.377081923,-0.439394378,-0.89410831,0.41752463,7
-0.060371991,-0.245288398,1.449608798,-0.550768097,0.224324076,-0.018786441,-0.219835612,-1.066360818,8
-0.164041594,-0.223876666,-0.607287957,-0.224745107,-0.317093648,-0.18751741,-0.323379423,0.056194346,9
-0.265255406,-0.382186576,-0.543206364,-0.436010705,-0.422217922,-0.158999437,-0.218959164,0.495729454,1
-0.340622685,-0.432438627,0.168978828,-1.481570394,2.631287818,-0.039150472,0.600823272,2.330285728,2
-0.323877198,-0.325175003,-0.255962427,0.443166875,-0.186881415,1.031988435,0.528229229,-1.108787926,3
-0.129992145,-0.142617189,-0.642592207,-0.092968495,-0.354485722,-0.142575599,-0.300172296,-0.110927966,4
-0.43870365,-0.293789781,0.16031856,-0.515133423,-1.090926281,-0.002616652,0.14448795,-3.145281052,5
-0.153465344,0.993979684,-0.537580347,-0.523809118,-0.258160072,-0.056352003,-0.195817215,-0.034962483,6
-0.127989935,-0.081653862,-0.390695736,-0.094435077,-0.404076907,-0.282107522,-0.624630445,0.083753879,7
-0.121752643,-0.065737841,-0.669731932,-0.021885151,-0.388924727,-0.371667865,-0.399378673,-0.140186588,8
-0.206135475,-0.064732331,-0.676336552,1.141330634,0.061639253,-1.484989893,0.014157854,-0.389506283,9
-0.701890869,-0.732539942,0.674788226,-0.596394929,-0.643002715,-2.350228805,3.383910609,5.723646566,1
-0.40911023,-0.40246343,2.371992342,-0.78365066,1.490472144,-0.464503819,-0.227066101,3.967310087,2
-0.333933478,-0.303998553,-0.405092556,0.321981415,0.029359586,0.99598923,0.47815598,-0.085122098,3
-0.242468904,-0.173563851,-0.044165191,0.797529499,-0.238788155,0.110205456,0.459627368,-0.405846448,4
-0.304381078,-0.269158496,-0.316447705,-0.014895329,-0.507278766,0.444142898,0.002250114,-0.669622756,5
-0.24455969,-0.35854075,-0.963679138,-0.432450338,-0.38524839,-0.437340015,-0.221309497,0.927877888,6
-0.190021064,-0.305542865,-0.470234901,-0.333145547,-0.316597809,-0.161502311,-0.327371859,0.111611066,7
-0.007934959,-0.26274354,-0.321774237,-0.232191293,-0.530935652,-0.266078197,-0.359951723,-0.438924397,8
-0.302972512,-0.196191964,-0.478247134,-0.190546189,-0.662928347,-0.08488942,-0.813106778,-0.590899281,9
-0.24206361,-0.192796508,-0.566648466,-0.353470342,-0.316168032,-0.20210056,-0.234377805,0.554200763,1
-0.212767199,-0.37204163,-0.307245109,-0.403075454,0.24428148,0.051859539,0.203123928,0.858520513,2
-0.278927183,-0.300606589,-0.250594168,0.015031354,-0.33755776,0.561998171,0.708919082,-0.855849413,3
-0.185429553,0.501712029,-0.520253234,0.587909765,-0.182267282,0.862004619,-0.017079704,-0.587127052,4
-0.350419193,-0.120410866,-0.130109211,-0.357857872,-1.026791529,-0.056378296,0.091256792,-2.684581722,5
-0.321857381,-0.234858524,-1.441394952,-0.396414604,-1.442014115,-1.423782197,-2.264782876,2.522896571,6
-0.143032967,0.003623689,-0.340681316,-0.018851118,-0.414457613,-0.276730334,-0.562965659,-0.019595319,7
-0.044513498,0.017038218,-0.363894149,-0.16540684,-0.508541377,-0.277282242,-0.191536027,-0.544842915,8
1.232580202,0.261836584,-0.806582225,-0.236433835,-0.361784118,-0.36507608,-0.595936024,0.119908176,9
-0.239019518,-0.19264674,-0.5717552,-0.348658426,-0.289290709,-0.208255654,-0.213787167,0.476340255,1
-0.233473582,-0.416638987,-0.235164508,-0.510655712,0.464610496,0.053769546,0.394101591,1.464579848,2
-0.256651949,-0.097870342,0.188800703,-0.144274895,-0.348829446,0.045291648,0.452476379,-0.587440602,3
-0.128135876,-0.221403633,-0.459202531,0.129646443,-0.336352178,0.427161972,0.644896099,-0.813858224,4
-0.419047177,-0.424256275,0.043785735,-0.317995117,-0.722816917,0.312635644,0.235107252,-1.806428113,5
-0.206816679,-0.263720838,-0.851745027,-0.209314493,-0.207391177,-0.101423221,0.517204049,0.628190978,6
0.28351813,8.943868142,20.26502647,1.496893528,-1.579444307,0.906903324,-5.857754281,4.482972021,7
-0.060584735,-0.244011522,0.761849594,-0.501810548,0.135546748,-0.077797543,-0.410368109,-1.261494561,8
-0.1508796,-0.276160316,-0.797463006,-0.208322189,-0.422849337,-0.33242089,-0.42183217,0.228626473,9
-0.326725871,-0.348346771,1.136007048,-0.127614116,-0.433707587,-0.236047794,-0.374060558,0.847372225,1
-0.300711913,-0.589837828,-0.248574911,-0.973713019,1.021724169,-0.146399164,0.502199309,3.033090764,2
-0.310951625,-0.401883013,-0.303622648,0.264784022,-0.121641029,1.151648335,0.935916171,-1.082074751,3
-0.366694344,-0.336410221,1.181244169,-0.633881361,0.506655877,0.314694245,0.014339154,-1.655382602,4
-0.362275678,-0.279149136,-0.038505851,-0.393309595,-0.823765522,-0.047376128,0.019323876,-2.041665496,5
-0.014748216,-0.100003807,-1.163463295,-0.189377863,-0.612220173,-0.57389844,-0.814608622,0.602025786,6
-0.156815524,-0.069234019,1.045496691,0.092781764,-0.599221946,-0.51135209,-1.207144114,0.240115518,7
-0.015480096,-0.153057891,-0.739443716,-0.188752974,-0.359329534,-0.331746294,-0.470505626,0.178635803,8
-0.182243278,0.377481961,-1.23570618,3.796191418,1.258997468,-4.288853537,0.612543611,-0.005891562,9
-0.385347698,-0.190039096,1.76720027,0.02417846,0.165860554,0.238363035,0.781469313,0.887899357,1
-0.324730391,-0.225163512,2.949946658,-0.59679653,1.056436975,-0.588123811,-0.71253116,2.686680826,2
-0.259721259,-0.22572726,-0.404660388,-0.042024291,-0.268611648,0.250896252,0.204546074,-0.229079786,3
-0.272341077,-0.113920468,1.703796784,-0.121929002,0.875363927,0.721588541,1.442572214,-1.829448573,4
-0.452361458,-0.282361707,0.020379896,-0.458961822,-0.943006162,-0.034792666,-0.127260477,-2.5780956,5
-0.237147952,-0.358051829,-0.251533709,-0.242322062,-0.503426269,-0.17758274,-0.409405244,-0.398534255,6
-0.275447256,-0.295359005,-0.319952355,-0.303111209,-0.52187974,-0.19249489,-0.105377482,-0.603977784,7
-0.189581645,-0.11787266,-0.149325922,-0.304573883,-0.467043788,-0.155065174,-0.2622966,-0.385822254,8
-0.188881649,-0.035800665,-0.619544206,-0.176107862,-0.248785973,-0.209798942,-0.30585765,0.133155248,9
-0.196993345,-0.361297138,-0.583326388,-0.379209955,-0.311597793,-0.126087584,-0.274753594,0.145349119,1
-0.306059812,-0.584203446,-0.56417774,-0.641073972,0.19758714,0.034486719,0.214022748,1.142847999,2
-0.247529628,-0.006318156,-0.51999046,0.399223467,-0.091433269,0.561033888,-0.091616866,-0.043571772,3
-0.171981828,0.206664866,-0.592022199,1.571244796,0.159459524,1.771576617,-0.475197755,0.02266093,4
-0.252907858,-0.324318952,-0.147639347,-0.343155691,-0.532850744,-0.111156483,-0.271982869,-0.912544979,5
-0.146593214,0.071702786,-0.768971313,-0.059914491,-0.246604425,-0.426331284,-0.406979466,0.231072814,6
-0.182052422,0.153623124,0.248877193,0.03997314,-0.56623352,-0.308251494,-0.758369028,-0.241858171,7
-0.185837731,-0.213930879,0.206816225,-0.240560864,-0.288817014,-0.087240041,-0.00518701,0.075395275,8
-0.159812182,-0.239943375,-0.543897396,-0.209592112,-0.28972855,-0.26815827,-0.331332154,-0.117726056,9
-0.220892865,-0.40610025,-0.622989484,-0.431351391,-0.34554742,-0.138508347,-0.296408638,0.285038449,1
-0.24351332,-0.233289574,0.760345275,-0.513781782,0.733993618,-0.061774635,0.213879159,1.297824868,2
-0.232986571,-0.389194747,-0.348118185,-0.2261448,-0.30222126,0.325554211,0.561709806,-0.67956695,3
-0.424704533,0.937547581,1.767398251,0.842679379,0.09100561,1.694535165,0.728152746,-1.831575207,4
-0.394339195,-0.299769851,-0.002038989,-0.457384015,-0.895908881,-0.049090238,0.010924812,-2.419596678,5
-0.123410186,-0.098571695,-0.947045879,-0.201249524,-0.473946248,-0.46137272,-0.187177057,0.519580212,6
-0.258283502,0.341935511,-1.183301544,3.166940128,0.408714482,2.825629008,-1.955218605,1.379290492,7
-0.19737699,-0.291761162,-0.734457903,-0.391050743,-0.566712625,-0.439772545,-0.447184105,-0.168536708,8
1.069252233,0.261512389,-0.897150321,-0.256197201,-0.417506286,-0.295878176,-0.554537576,0.270298106,9
-0.270387549,-0.25447088,-0.624559568,-0.461149883,-0.265748702,-0.431423159,-0.329430975,0.671639163,1
-0.233084293,-0.492167973,0.103914448,-0.828211856,1.662040975,0.136220914,0.473792686,1.36099612,2
-0.414153092,-0.26232111,-0.374134226,0.739483703,-0.159508117,1.748885803,1.025761243,-0.991679478,3
-0.259836328,-0.272815624,-0.415097456,-0.199936872,-0.33052532,0.126670139,0.200779062,-0.365650125,4
-0.26658639,-0.236001285,-0.166338674,-0.315655128,-0.501167403,-0.148739977,-0.2318075,-0.819657981,5
-0.183108669,-0.257714381,-0.683390864,-0.278787751,-0.350650926,-0.19148237,-0.344387077,0.109900938,6
-0.188061201,0.38051809,3.057832193,0.429456414,-0.809555862,-0.623905149,-1.971639991,0.449564261,7
0.0166852,-0.301719281,-0.422939274,-0.303389995,-0.31638497,-0.12377358,-0.256702767,0.038024446,8
-0.203841323,-0.343984789,-0.562702952,-0.356378435,-0.373138754,-0.134255306,-0.348150243,-0.066946298,9
-0.212026668,-0.211429077,-0.567600834,-0.293930282,-0.301223321,-0.191591572,-0.287923569,0.252745378,1
-0.284672609,-0.78259354,-0.271027015,-1.838991276,4.232764743,-0.161345404,-0.477068655,0.71616331,2
-0.424988887,-0.342894976,-0.141699396,0.605046201,-0.022651231,1.611232592,1.41865631,-1.125446826,3
-0.226509303,-0.399475143,-0.310579319,-0.312765278,-0.459829475,0.133793206,0.282187209,-0.755298849,4
-0.246391587,-0.312478905,-0.161818194,-0.338848282,-0.495305173,-0.102920827,-0.208584169,-0.8669542,5
-0.232501772,-0.247786503,-0.621550905,-0.27015774,-0.333987545,-0.142336556,-0.139434032,0.440650714,6
0.400181145,0.418454037,2.113891464,-0.066219014,-0.680237614,-0.17537426,-0.492566486,2.385614401,7
0.049413062,-0.094008387,-0.671468426,-0.14781055,-0.407885512,-0.316756666,-0.426397316,0.006661075,8
0.274226586,0.399300642,-0.750648541,-0.073473459,-0.358128192,-0.332779019,-0.381244766,-0.051922695,9
-0.216425814,-0.311039383,1.136613947,-0.147726875,-0.43740375,-0.295315801,-0.724727483,0.258937192,1
-0.298822549,-1.437663192,0.48383051,-4.175156228,11.02749787,0.151089157,-0.594812584,1.700378031,2
-0.24692935,-0.227490239,-0.450143957,0.325227988,-0.078436764,0.747308933,0.070833782,-0.366279105,3
-0.198179541,0.326239968,-0.352693392,0.087726145,-0.281198688,0.462302114,0.404252405,-0.63895974,4
-0.18767064,-0.296792684,-0.463968474,-0.329741705,-0.32794546,-0.094862575,-0.204412422,-0.219131602,5
-0.288155614,-0.451632416,-0.819474066,-0.44594968,-0.580628851,-0.457690791,-0.151736262,0.663598138,6
-0.149854564,0.047328563,-0.826758272,0.326746688,-0.33048575,-0.049214876,-0.732833645,0.195525134,7
-0.187825703,-0.225739283,-0.314052915,-0.270120163,-0.477787539,-0.200343426,-0.335808602,-0.279766212,8
-0.146344836,0.057939886,-0.72341626,-0.06007539,-0.191613945,-0.369728175,-0.387315007,0.214627615,9
-0.247953837,0.15818492,0.144459043,-0.345952312,-0.265167372,-0.197164093,-0.601431661,0.805491593,1
-0.342401263,-0.496736625,2.029567768,-0.658830245,1.356508611,-0.0950573,0.346523936,2.930646744,2
-0.392633574,0.309783578,0.342784423,0.294013642,-0.131777261,1.398746771,1.126088513,-1.237281903,3
-0.309347663,-0.102340094,0.485089831,0.880334844,-0.219354849,0.657847239,4.697288021,-3.706234983,4
-0.636595803,-0.094559252,4.771308179,-0.05718818,-1.104565052,0.409401614,2.236633343,-2.974079933,5
1.423236477,0.435072038,-0.855094435,-0.195939802,-0.778350489,-0.130229144,0.28556585,-0.880732631,6
0.537484406,1.275444392,0.758666711,-0.127567839,-0.62399052,-0.512180516,-1.870845284,1.20313878,7
-0.153514811,-0.212984066,-0.826601623,-0.173446261,-0.616066502,-0.526839016,-0.522644732,-0.37750724,8
-0.299655165,-0.108652624,-0.027088242,-0.253198392,-0.453357835,-0.176237476,-0.419711501,-0.714610386,9
-0.20020462,-0.26739442,1.156475867,-0.098420739,-0.408881417,-0.287657185,-0.745113989,0.13783139,1
-0.266704966,-0.199666341,0.174219981,-0.593049463,0.435911637,-0.208371159,-0.320172751,1.191509296,2
-0.278650442,-0.309843503,-0.273338817,-0.086525463,-0.235126632,0.453116324,0.653319781,-0.843632041,3
-0.163985889,-0.178634935,-0.52565498,-0.068517929,-0.259467356,0.073786078,0.04108587,-0.44341475,4
-0.283668577,-0.026648333,-0.197154964,-0.231257371,-0.453616246,-0.222973396,-0.211780409,-0.803738987,5
-0.215063429,-0.315358134,-1.18142644,-0.360613123,-0.470259559,-0.608738015,-0.280008317,1.023907037,6
-0.244691923,-0.160293683,-0.281943476,-0.026797363,-0.517011274,-0.126540995,-0.969216632,0.214390171,7
-0.000251025,-0.221439764,-0.188350904,-0.185106948,-0.482323623,-0.229858051,-0.306669036,-0.405088666,8
1.110259555,-0.214957878,-0.878294525,-0.230617188,-0.466244041,-0.271736855,-0.626225873,0.248660964,9
-0.316969971,-0.401854895,-0.747921895,-0.599098545,-0.38828501,-0.314207656,-0.463850636,1.084551803,1
-0.260802359,-0.06926304,-0.200705456,1.523783658,1.298575737,-2.156401437,0.993117005,1.598501407,2
-0.424264095,-0.492765623,0.929411704,-0.577549652,0.857663596,0.975826184,1.227063566,-0.739588877,3
-0.313721811,-0.132803274,1.322219416,0.165639478,-0.604538907,0.369228424,0.624345201,-1.955438148,4
-0.184520276,-0.157343109,-0.464562115,-0.219363614,-0.523402077,-0.175553929,-0.333001084,-0.744263477,5
-0.14819236,-0.087951821,-0.666008908,-0.02098427,-0.333814398,-0.067984096,-0.018909492,0.172580923,6
-0.168557202,-0.229567792,-0.601424976,-0.243408591,-0.332481271,-0.154872655,-0.318344998,0.035971437,7
0.018279223,-0.342069468,-0.435008201,-0.349173116,-0.400976432,-0.188187082,-0.316790162,-0.161010421,8
-0.133558634,-0.159215794,-0.675141958,-0.155586728,-0.378243773,-0.215886345,-0.493352555,0.003057894,9
-0.198593918,-0.247683095,-0.454738608,-0.320049074,-0.231152962,-0.144486979,-0.170204858,0.153274561,1
-0.385683371,-0.533781087,2.109433604,-0.553612947,1.342516652,0.059303149,0.655354621,2.898700154,2
-0.416804288,-0.328125227,-0.146950425,1.147131586,-0.123239575,2.345377159,1.354325203,-1.424728907,3
-0.270707061,-0.174265527,-0.061834595,-0.011684234,-0.245886898,0.269500782,0.68293358,-0.389626652,4
-0.275890587,-0.353335096,-0.169016039,-0.272970183,-0.534638202,0.190133043,-0.026991683,-0.95349614,5
-0.132333491,-0.153899135,-0.750184102,-0.141214072,-0.367961153,-0.281328396,-0.417615361,0.109570734,6
-0.147616231,-0.0571195,1.020973883,0.102809234,-0.522435018,-0.435057681,-1.047178397,0.156496422,7
1.231449674,-0.176100768,-0.705799812,1.324868206,0.299232946,-1.734956156,0.317632659,-0.207216681,8
0.380056711,0.30263386,-0.729135927,-0.19709883,-0.363388962,-0.23690342,-0.443534413,0.106528158,9
-0.256053943,-0.349439479,-0.585739091,-0.395445335,-0.326561565,-0.128899737,-0.195406945,0.154887663,1
-0.233101742,-0.465145235,-0.232770173,-0.69944428,0.647750305,-0.091240714,0.56325933,2.165668382,2
-0.25345541,-0.39667161,-0.313589088,-0.202582734,-0.22712148,0.382975418,0.625249889,-0.778095688,3
-0.154296509,-0.048718723,-0.581976185,0.660327154,-0.134385931,0.784202188,-0.419835981,-0.014918121,4
-0.251370439,-0.313277075,-0.191157197,-0.34268115,-0.519095144,-0.105906631,-0.221971485,-0.881109483,5
-0.440550152,0.369046784,4.364548601,0.716265625,-0.691985351,-0.397526166,-0.615128428,-0.511048836,6
-0.106859007,-0.090328108,-0.381735073,-0.13014105,-0.481928824,-0.398181041,-0.971361079,0.458073336,7
-0.017139143,-0.16945545,-0.244340769,-0.125640087,-0.532745386,-0.336362608,-0.320750039,-0.550546903,8
0.233258581,1.548854182,-0.402654521,-0.488526866,-0.371339228,-0.182072867,-0.450701313,-0.050026345,9
-0.251682039,-0.25075836,-0.582184628,-0.392536395,-0.178214418,-0.265959746,-0.06267688,0.790441781,1
-0.271403837,-0.583680775,-0.278457278,-1.081917174,1.352608317,-0.23505919,0.497593053,3.595844603,2
-0.216675244,-0.299507256,-0.399466232,0.701434116,-0.059977192,1.415516973,0.054256739,-0.054801695,3
-0.198879326,0.01036364,-0.600146679,0.788160717,-0.277249824,-0.247272685,0.034738249,-0.562727723,4
-0.332250043,-0.17171041,0.011529961,-0.313063165,-0.651162518,-0.132647273,-0.15058739,-1.449001649,5
-0.191172461,-0.327694502,-0.448242069,-0.324433285,-0.226076341,-0.172032753,-0.089783435,0.29905522,6
-0.226536314,-0.131206202,1.080299633,-0.025334716,-0.707634867,-0.513947231,-1.408244163,0.354892808,7
-0.01402919,-0.157093405,-0.263247728,-0.209546635,-0.470998748,-0.292757623,-0.32792769,-0.390383356,8
-0.146102076,0.052988036,-0.79576446,-0.057488759,-0.178979286,-0.432754567,-0.402045418,0.23267209,9
-0.216799892,-0.385640883,-0.537647727,-0.418357867,-0.344749627,-0.133555451,-0.263976082,0.375493761,1
-0.1837714,-0.424934898,-0.340527067,-0.660295796,0.083088476,-0.238608426,-0.058014883,0.927726,2
-0.317550862,0.07011637,-0.440603091,0.660126652,-0.163813872,1.340353433,0.626510531,-0.606933073,3
-0.563313703,0.831811824,0.975409363,3.270534697,0.218067313,5.477141721,6.208491778,-5.388128107,4
-0.216749185,-0.194036496,-0.572339009,-0.264480577,-0.647346898,-0.177955821,-0.34107117,-1.01130847,5
0.864912978,-0.083812151,-0.690759826,-0.205595212,-0.517494385,-0.197581563,-0.342193639,-0.034901833,6
-0.160622905,-0.285193441,-0.475701592,-0.293508051,-0.241060509,-0.096553377,-0.198356199,0.022058905,7
0.060256636,-0.066239208,-0.51187196,-0.053598724,-0.423013362,-0.259286597,-0.372447232,-0.210689923,8
-0.167053121,-0.179123427,-1.095918772,-0.089962979,-0.580669701,-0.513205569,-0.550506885,0.615261674,9
-0.211207072,-0.394919138,-0.544321352,-0.432307785,-0.339160912,-0.147053163,-0.277338024,0.408441259,1
-0.23259704,-0.480243984,-0.123738941,-0.806498652,0.879099385,-0.157755488,0.237062676,2.161995442,2
-0.212209545,-0.343095492,-0.432869383,-0.171657432,-0.194099647,0.296075082,0.185692417,-0.027987198,3
-0.289658568,2.193241964,1.530883777,1.664191829,0.230363534,2.05976403,-0.580102862,-0.696828795,4
-0.389482786,-0.418009993,0.003777096,-0.368293367,-0.867268554,0.319563485,0.210682281,-2.115252728,5
-0.20180034,-0.309012532,-0.627862225,-0.331599652,-0.426230572,-0.246713609,-0.523051103,0.258560487,6
-0.237308407,-0.236657466,1.30256841,-0.045917799,-0.637759389,-0.439995872,-1.134908781,0.072286883,7
-0.197322271,-0.310121988,-0.356175942,-0.363392424,-0.404403469,-0.099111574,-0.139820362,-0.408647215,8
0.178481892,2.537731532,1.573851003,6.96323582,2.347011762,-7.144415477,0.674764579,0.171785208,9
-0.214360039,-0.38072275,-0.54262582,-0.395911026,-0.372807133,-0.150784982,-0.277273517,0.337334434,1
-0.320750819,-0.181916447,0.274066059,-0.820319546,1.072797773,-0.374402135,0.364361111,2.938984772,2
-0.286234729,-0.408413179,-0.415370329,-0.028963137,-0.156555381,0.655287753,0.573616136,-0.127524286,3
-0.266320322,-0.010498806,-0.728196157,-0.0732663,-0.265124081,0.043162955,0.248691164,-0.421653431,4
-0.568151814,-0.235373016,0.440175989,-0.592407136,-1.463761359,0.080591012,0.442224906,-4.451657084,5
-0.192312392,-0.295588162,-0.505179179,-0.346960356,-0.238084338,-0.128853153,-0.154943399,0.34304434,6
-0.283907752,0.485639775,2.342724704,0.167923531,-0.901501566,-0.82714277,-1.869184013,0.007947012,7
0.070456185,-0.141283031,-0.551387129,-0.12001991,-0.372227178,-0.21518045,-0.404846753,0.038887042,8
-0.125167961,0.436971968,-0.658828051,0.111108898,-0.295872978,0.067904176,-0.353762504,-0.10266411,9
-0.249667395,-0.457397384,-0.625181709,-0.534655462,-0.277825178,-0.24063028,-0.389575938,0.696129283,1
-0.280022423,-0.368131728,-0.270771539,-1.10688846,2.590805909,0.00848167,-0.165420391,0.582033501,2
-0.35656052,-0.480919555,0.679704448,-0.064838681,-0.290394142,1.190920832,3.159491145,-2.591214951,3
1.004877466,-0.350667796,-0.495734178,-0.086428503,-0.246369181,0.351754535,0.407970769,-0.755881387,4
-0.20994886,-0.067356647,-0.413230993,-0.167240321,-0.560437169,-0.206471866,-0.36623606,-1.072149426,5
