LDA1,LDA2,LDA3,LDA4,LDA5,LDA6,LDA7,LDA8,class
4.906728024,7.108251894,5.797269331,-10.64940353,2.513761364,-0.844878368,1.573417256,2.067816571,6
3.269928521,6.265013697,13.60657478,13.25275861,-1.149210045,2.453972465,0.209767568,0.070258998,7
2.773443222,0.382541278,-3.291339434,1.281132388,-0.695701728,-8.152789311,-6.474511683,1.199937973,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.584706797,-12.70383084,3.620460683,-1.505731642,0.210577995,0.426038282,0.071279852,-0.425818432,2
2.723983771,-0.620642066,-1.047777679,1.266279093,-1.487245476,-4.255904271,3.122110685,-6.96000883,3
3.732052804,1.611161552,-3.625022133,0.797822238,-3.755705025,-1.01355185,6.210234905,4.186297766,4
3.278623583,0.639109716,-7.749548574,3.175919822,11.48626352,5.598492063,-1.217879794,0.205234565,5
4.551213788,7.063849106,5.221464314,-9.975913813,2.887665566,-0.139055258,-0.225475463,0.26445828,6
3.73303798,4.646575112,8.254608591,6.788175412,-0.29912037,1.516587468,0.168532719,-0.255502999,7
2.58692325,0.404728106,-2.035032326,1.624932645,-0.256568098,-5.549268572,-3.820920568,0.157951021,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.266575775,-0.216913311,-3.119525204,0.460792529,-1.789541563,-3.210805571,4.29551333,-7.483818965,3
3.913435433,2.095957385,-3.460968443,-0.010208327,-2.713750507,-0.840585045,6.580075767,7.051642333,4
2.777465158,1.233732507,-7.116660118,2.32760817,9.875297723,6.204283914,1.350026428,1.490219059,5
3.812735482,6.246000274,4.971958437,-10.30218247,3.099006655,-0.457915738,-0.503758078,-0.980790837,6
2.816689593,2.306621276,6.203029382,8.071682235,-0.663831347,1.129428438,-0.306548959,-0.134791663,7
2.842232776,0.548185442,-2.781734069,1.798564316,-0.581962477,-8.838136778,-7.040834333,1.202881256,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-27.37379653,-0.006735458,0.14897405,-0.59859333,-0.089074251,0.276773042,0.362846666,0.249275606,1
4.616698566,-10.45487565,2.89377932,-2.227699464,0.355031543,0.781182643,0.147813036,-0.223272735,2
2.50932756,-1.3629211,-1.635273196,0.833262323,-1.162810537,-2.054374808,2.143611833,-4.609953865,3
3.952489564,2.356193194,-3.039201373,-1.227458914,-2.010311685,-0.544041903,3.988038655,6.972182696,4
3.431835168,1.521942643,-7.911434895,4.304481228,14.06927144,6.818840124,-1.941418157,0.399439488,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.565592517,4.45104779,8.473523132,7.664736669,-0.712741084,1.481195799,-0.713779343,0.862175808,7
2.857123524,0.699515295,-2.470438601,2.661623808,-0.198029296,-9.828403534,-7.730690736,1.357905997,8
3.94509616,1.234086695,-3.493656265,-1.085433173,-6.798212464,5.645346813,-3.278465069,-0.894635618,9
-31.20221151,0.024410511,0.440915742,-0.712405295,-0.161454583,0.489153705,-0.107813306,-0.328247246,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.244199837,0.610598186,-6.483457426,2.955401343,9.787169301,4.510687782,-1.096073536,-0.040931048,5
3.999576156,5.368384944,5.073393605,-8.361123627,3.203769937,-0.482648311,-0.936705665,-1.89732675,6
3.006662538,3.912684294,7.391510532,7.269384495,-0.463923466,0.925595997,0.313477855,-0.025896818,7
3.02440909,0.771078614,-1.916242096,1.040343468,-0.547745875,-6.582178387,-6.188062735,1.424311309,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
3.125708197,0.16884203,-1.993553416,2.127973671,-1.809914643,-4.122571112,6.744961375,-10.28445973,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.611150541,1.266823381,-7.268968011,2.89403248,8.109101231,2.99725064,1.443859006,0.879313967,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
2.667327773,2.283403876,5.121205685,7.023063513,-0.321734142,0.501522045,0.181783366,-0.047895586,7
2.782299161,0.436958335,-3.418469907,1.920575213,-0.794993424,-10.57710454,-8.543076159,1.372619846,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-27.42884372,-0.596277361,0.46034715,-0.093492401,-0.506047611,0.047634683,0.06492456,0.46659826,1
4.020223046,-9.696731205,2.05264013,-0.460038562,0.490721182,-0.402637661,-0.019204071,-1.696649472,2
2.719712407,0.306582009,-3.058449329,0.7515869,-1.173102685,-2.987529539,4.242931877,-5.131420125,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.129643191,0.612785364,-6.037618887,3.136531236,9.483539979,4.616162905,-0.764032888,-0.355299966,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
2.884562142,3.701337441,7.459565728,7.473882575,-0.1448933,1.013910156,0.054263192,0.091544409,7
2.759902248,1.010619107,-3.026071497,2.149450212,-1.396329945,-10.23136683,-8.138027017,2.093194489,8
4.215916962,1.091414823,-3.492963936,-1.342104599,-7.52661845,4.234908468,-5.806076967,-0.537088951,9
-27.67516459,-0.616239812,0.23719229,-0.429215319,-0.011006575,0.176596967,0.068247495,0.196451003,1
4.495945181,-15.48589091,3.723649831,-1.536307158,0.403465051,0.211853196,-0.058116759,-0.536658419,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.190660916,-0.613355195,-6.58077126,2.013920786,10.23310158,5.332514042,-1.709403425,-0.183616922,5
4.572314022,6.025140357,4.177083206,-8.276553469,2.498667979,0.158996167,0.238638916,-0.935352986,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.630971514,0.606851175,-2.099876447,1.432108062,-0.495899824,-8.162208225,-9.590521747,2.683551503,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
3.692372497,-15.12722576,4.228973788,-2.321849111,0.507517108,0.904165081,-0.279253273,1.355435028,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.278623583,0.639109716,-7.749548574,3.175919822,11.48626352,5.598492063,-1.217879794,0.205234565,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244195091,4.607486889,10.13002079,11.19059808,-0.896875324,2.123509739,0.19570747,0.155121541,7
1.304618571,0.932004216,-2.479080123,2.557962279,-1.705006524,-6.206599293,-6.250054941,0.749600834,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-26.79636643,0.3535524,-0.0867866,-0.093142231,-0.373889166,-0.113042955,0.226886827,-0.581210826,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.403719249,1.631198077,-4.109568977,-0.353819657,-1.822935135,-1.661685418,4.736785429,4.940989481,4
3.340055465,0.490868991,-6.751377259,3.316094054,10.21986041,4.560917125,-0.293219205,-1.123961944,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.751548697,0.528672824,-4.138824215,1.974173445,-0.155693743,-9.948491281,-7.989037961,2.119934917,8
3.53068797,1.016239507,-2.935534482,-0.768042623,-5.590315841,4.271152784,-2.797762579,-0.464084622,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.673261023,-0.594422277,-2.331920102,0.910467234,-0.605068869,-2.682519082,3.058535555,-4.980111058,3
3.834926258,1.549299861,-4.764432835,-0.210583958,-3.62236799,-1.133905584,7.377914708,4.973969245,4
3.185510041,0.64930737,-5.118431831,2.011151287,7.072071642,3.204125635,-0.458443979,-0.459370951,5
4.397085206,5.657942505,5.571882411,-10.3437988,2.930455463,-0.186090341,-0.306662622,-0.344867319,6
3.112601918,5.97798868,12.78799029,14.51002138,-0.862948794,2.730586226,-0.028127158,1.44678166,7
1.76747192,-0.271688954,-1.559883909,1.559985358,0.687491998,-4.009097785,-3.214477165,-2.347111313,8
4.024621769,0.476255775,-3.453510801,-2.125085959,-6.899785395,5.083683184,-3.345998226,-1.468801245,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
2.081900707,-15.94005266,4.612490108,-2.56573659,0.79773041,1.199714782,-0.273670085,1.552126012,2
2.854171598,-0.222119374,-3.211491783,0.594376224,-1.866385108,-3.762130836,5.684606324,-6.392122675,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.430831936,0.974155031,-7.997115677,3.477338326,12.27059459,6.016930224,-1.266323307,0.198888708,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.842232776,0.548185442,-2.781734069,1.798564316,-0.581962477,-8.838136778,-7.040834333,1.202881256,8
3.917547989,1.730409453,-3.797414013,-2.168522513,-7.387846735,7.613792743,-2.34666005,-1.238303797,9
-23.78413157,-0.994587297,0.182786155,0.321605372,0.078746053,-0.212312187,0.200745151,0.31793087,1
4.842668406,-14.92682384,4.366489836,-1.783997735,0.422038024,0.628266178,-0.148157336,-0.543162652,2
2.929909357,-0.382823244,-2.830333272,0.879549741,-1.452549462,-3.443003386,5.422226534,-7.506906594,3
3.571673431,0.282231101,-3.952782691,-0.029532078,-2.201449667,0.489974543,3.757835065,3.649856868,4
3.100509036,0.698977735,-4.773482501,2.25355773,7.035887296,2.908658594,-0.51905519,-0.1339696,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.216869137,4.180345383,8.463512448,8.41842755,-0.325511936,0.709166935,-0.528489599,0.195152625,7
2.443095157,-0.739483793,-1.650162758,2.174261438,-0.348006618,-5.350757241,-3.6631945,-0.700497404,8
3.623456542,2.669026433,-3.800777653,-1.233513097,-6.935063721,5.530578129,-3.35428365,-1.210631215,9
-23.98472004,0.640051776,0.293215183,-0.282400556,0.119913987,0.583913374,-0.317791124,1.041734896,1
4.785710213,-20.17323778,6.947103533,-2.735962807,1.702724822,1.167546077,-0.271822552,1.117576522,2
3.825946908,-1.312850014,-2.60994306,0.942247797,-1.245203454,-4.12165856,5.077111105,-10.20284892,3
4.241507175,1.940342894,-4.549577986,-1.678203937,-3.095318301,-1.982177381,6.843054755,5.122856203,4
3.361347098,0.578731706,-6.769022129,2.445948945,8.963370539,4.248026806,-0.830659528,0.704638142,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
3.151012752,1.336643187,-3.171797989,2.236099843,-1.040831415,-11.65597282,-10.32481433,2.562227878,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.88250561,-0.152211819,0.374666639,-0.615964551,-0.173127663,0.448541569,-0.030167072,0.262106948,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
3.067871496,-0.062618453,-3.206719571,0.901635151,-1.19128937,-3.115384496,5.15661942,-5.18944628,3
3.088101074,2.284608604,-3.867544653,0.124269887,-2.673444919,-1.357024937,6.245856938,6.182546907,4
2.602910517,-0.415840379,-4.287059616,2.800593205,6.718099166,2.213931005,-0.472243018,-1.452896023,5
4.194481584,7.178331296,5.931635293,-11.03361646,2.908373001,-0.240177514,0.108551291,-0.306843387,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.842232776,0.548185442,-2.781734069,1.798564316,-0.581962477,-8.838136778,-7.040834333,1.202881256,8
4.011863523,0.807211525,-3.301072502,-1.830040889,-7.073596264,6.252121055,-3.757570289,-0.8091683,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
3.42325965,-13.11557844,3.558423511,-1.80811466,0.120372672,0.849470712,0.035349079,0.313976271,2
3.23016353,-0.15805548,-2.71115756,1.20849234,-2.310840765,-3.212064995,7.649462166,-5.994396872,3
3.753705058,0.321466609,-4.087095624,0.328426087,-2.70500674,-1.558839919,8.117704115,7.025869699,4
3.244199837,0.610598186,-6.483457426,2.955401343,9.787169301,4.510687782,-1.096073536,-0.040931048,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.402868431,4.714179428,9.75707378,8.60110427,-0.392186974,1.640103259,0.184738691,-0.000810203,7
1.496148381,0.665640958,-3.076543437,1.825376156,0.245802865,-8.736873701,-7.591979286,1.182391295,8
5.453756715,2.318783466,-3.425633419,-2.921908489,-8.084229616,7.643788006,-3.857867771,1.132133351,9
-27.12841086,-0.028424026,0.080111741,-0.495665685,-0.089604499,0.234507411,0.185959336,0.421752012,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.674154674,0.212783157,-2.752066694,0.869273649,-0.838059907,-2.827579622,3.746402408,-4.172218197,3
3.911378217,2.222604061,-3.420083892,-0.101867873,-2.246701897,-1.343878166,5.915973156,5.724011982,4
2.667774916,-0.619371703,-5.286944682,2.107500867,7.264391338,3.299240526,-0.98703111,-0.890421507,5
4.563829911,6.627150555,5.393192629,-9.519765707,3.389737146,0.055169811,-0.040679838,-0.579827729,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.388720944,0.119467178,-3.051958222,1.686891724,-0.525860378,-8.667250853,-6.578096704,0.801249804,8
4.286874351,1.148027951,-4.161273995,-1.242904998,-8.205132477,4.845901258,-5.769418626,-0.911566906,9
-30.66711165,-0.354186167,0.48132354,-0.707553772,-0.175418126,0.327277738,0.022876186,0.333097805,1
2.594223247,-14.36436489,4.590386974,-2.192139296,0.84275086,1.38670906,-0.440801695,-0.685519803,2
2.734110518,-0.934488519,-3.667113128,-0.368874189,-1.095184281,-2.76343566,4.099491692,-4.729353461,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.820552507,1.638099732,-7.28750849,3.449898436,11.71184919,6.29373665,-1.303701294,0.644867493,5
4.328867475,6.267809412,3.82312668,-7.511109941,1.479923379,-0.106341196,0.142023066,-0.408057868,6
3.10047793,4.265562738,9.369727468,10.05704786,-0.5304828,1.386598872,0.307826567,0.110807186,7
2.801564581,0.296507859,-2.508100671,2.375451883,-0.497926256,-9.869494268,-7.763838525,0.420936094,8
4.122436965,1.703851487,-3.975230799,-1.44728838,-6.303710546,6.318809407,-3.866045213,-0.552406829,9
-23.29759253,-0.525007099,0.249585908,-0.000399091,0.422329041,0.020649341,-0.58799114,-1.028424083,1
3.914931636,-16.6445304,4.56305592,-2.510788736,0.269936959,1.526026362,0.295097921,0.802079726,2
2.847518135,0.047783657,-3.432200386,0.54515032,-1.53642755,-3.438818484,7.373699264,-8.235228878,3
2.669523259,0.578703796,-2.96213821,0.030901854,-2.093477953,-1.961978334,5.953359203,4.483234575,4
3.03576758,0.529196803,-4.581637311,1.504051736,6.998134928,3.293645141,-1.754390108,0.89062084,5
4.587867496,6.766611355,5.854119354,-10.58178145,3.153988112,-0.39087532,-0.162811026,-0.273439856,6
3.025171115,3.673218653,8.47178877,9.845363393,-0.762144889,1.800157659,0.312345583,0.10720437,7
2.511986332,0.202317954,-3.327650598,2.326749558,-0.923989804,-9.562217021,-5.837608702,3.205730873,8
4.271908667,1.023499848,-1.649904892,-0.969085676,-2.824802155,0.841270688,-2.570553369,0.250733657,9
-26.93228552,-0.019581666,-0.153034917,-0.465811924,-0.222252097,0.032903974,1.009481019,1.97475115,1
5.063350691,-18.10098917,5.186069738,-3.191343666,0.426723459,1.256143072,-0.326611521,1.823859388,2
2.949169615,-0.083137469,-3.236753596,0.864541076,-1.547755434,-3.051217618,5.93313481,-5.063344284,3
3.822212669,2.405824225,-4.455856804,-0.063134226,-2.754141001,-1.909803056,7.705469143,5.309814033,4
3.395628882,0.631067546,-8.001404819,3.290280758,11.81350331,5.623553693,-1.077323575,0.23374598,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.487955224,4.565823102,9.461270473,8.974424999,-0.570612801,1.999734962,0.30754025,0.24039085,7
2.224310362,0.561789648,-3.824628843,1.961270595,-0.27620809,-10.859198,-7.798133865,2.078824266,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-28.48951662,-0.478378368,0.638861081,-0.577995994,0.42550762,0.325650898,-0.096649327,-0.139347703,1
4.528731424,-13.58660316,3.437690905,-1.905849937,-0.082395326,0.857831335,0.516557333,0.642650887,2
2.688981675,-0.375107012,-1.048986507,1.195207819,1.122776134,-6.294779053,7.577327254,-7.559098007,3
3.763896305,1.472497785,-3.132881793,0.457706349,-2.804791046,-2.171116979,6.881523211,4.15208082,4
3.458669965,0.978714574,-7.880749239,3.989261365,12.89699066,6.129906781,-1.296603923,0.451185574,5
3.893487712,6.030305793,5.066054644,-9.608783779,2.981607796,-0.389925344,0.183392349,-1.147196923,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.634750137,0.638935417,-3.045196736,2.747176978,-0.800024145,-11.09912901,-7.856832191,1.583860373,8
3.953100014,-0.002068072,-4.919512047,-1.544492678,-7.914370541,6.350826383,-4.48854127,-0.496008087,9
-27.37379653,-0.006735458,0.14897405,-0.59859333,-0.089074251,0.276773042,0.362846666,0.249275606,1
6.517584156,-14.43020819,3.773792404,-1.699790766,0.345092783,0.600516721,-0.046219996,0.206103922,2
3.005647116,-0.543527115,-2.449174761,1.164723258,-1.038713816,-3.123875936,5.159846743,-8.621690513,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.397832348,0.853532978,-4.761430142,2.53208363,8.391837254,3.222379544,-0.577250338,0.338642735,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
2.441814041,-0.324774798,-0.956331305,0.56058905,0.220031066,-0.923749143,0.142824034,-0.984030055,7
2.815052268,0.946749792,-1.89814703,1.536869921,-0.481820827,-5.692759757,-5.208846743,0.849731404,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-28.36871294,0.177061935,0.122999816,-0.481062695,-0.256272844,0.280619821,0.102105595,-0.244011891,1
4.77552963,-11.37888558,2.347321275,-1.193410267,0.81038962,0.176960986,0.333816125,1.155279476,2
3.177075653,-0.015345758,-2.285249964,0.025742647,-0.751876605,-1.567027555,3.726702646,-2.160409024,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
2.965226622,0.502883513,-7.465894841,3.82519857,12.66742176,5.612275471,-2.270332542,0.21613765,5
3.717664487,3.715243425,3.008969719,-5.860460875,1.673947306,-0.868827984,0.054652253,-0.564368963,6
3.097023333,4.34660727,9.713606081,10.47393477,-0.962301258,1.472054113,0.230091157,0.510035015,7
2.97644027,0.702003929,-1.955723228,0.35351897,-1.018059985,-4.858566262,-2.826417123,0.451116055,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-29.01747162,-0.152057052,0.278432147,-0.597261837,-0.099795919,0.329970163,0.00488019,0.137796386,1
5.191072074,-12.65889277,2.858891152,-1.784010302,0.73613065,0.693971795,-0.318419529,1.66845931,2
2.863242986,-0.264718608,-4.731794639,0.692748618,-2.17960663,-4.018029098,8.029999628,-8.494396701,3
3.703973422,1.855965841,-3.990393266,-0.024877058,-2.681226438,-1.430747027,6.964021062,6.453499203,4
3.412333957,1.014775864,-7.894978396,2.863906062,11.4882403,5.486596323,-1.36883792,0.478615161,5
3.973299778,7.10204658,4.713329927,-9.88353807,3.041711997,-0.518271883,-0.147562175,0.371541887,6
3.272494908,4.704185149,10.49269327,11.0453958,-0.980967921,2.567644689,0.809482679,0.165320168,7
3.180475823,0.823372627,-1.475289697,1.292361113,-0.896329791,-4.403885625,-3.976318706,0.929552164,8
4.258429433,1.456654251,-3.54422741,-1.97583452,-7.652795342,6.285512343,-3.420678891,-0.097978329,9
-29.35131928,0.246184807,1.588722359,0.355686109,0.099789325,1.178349606,-0.551822498,0.776861414,1
2.987231846,-9.494323381,2.185266727,-0.803926515,0.12836316,0.015141762,0.131899752,-0.676864845,2
3.005647116,-0.543527115,-2.449174761,1.164723258,-1.038713816,-3.123875936,5.159846743,-8.621690513,3
3.187627045,1.674199537,-3.123163855,-0.21279827,-2.151004928,-1.359609305,6.407936313,6.85348146,4
3.057571267,0.656161096,-5.272594694,2.378211465,7.472908919,2.687542624,-0.730120881,0.890865078,5
4.572438229,6.930805666,5.983154314,-10.74794045,3.250819665,-0.441687628,-0.163107811,-0.264421676,6
3.244682023,4.442265266,9.47810286,9.731911676,-0.653239929,1.638405812,0.14049654,0.180236397,7
2.779234323,0.660826721,-2.937845462,2.186226303,-0.551782784,-9.383839089,-7.216052344,0.965884504,8
3.987515746,1.683456572,-3.292189385,-1.810784789,-6.953633934,6.320884253,-3.074133546,-0.955452789,9
-29.28776509,-0.46318602,0.663653259,-0.790445917,0.301035783,0.569800576,-0.734627063,-2.16059293,1
4.798930071,-16.76617627,3.739151874,-2.908933291,-0.170491539,0.900337473,0.815641316,1.379398594,2
2.659967066,0.073718891,-3.715202909,1.000564607,-1.862306327,-3.437943189,6.256136974,-5.25512349,3
3.938912919,1.924469551,-5.061690663,-0.564883282,-5.520335987,0.235882115,7.599708828,9.006095672,4
3.518590579,1.056972793,-7.135252477,4.280035525,9.653616559,4.732418061,0.710712552,-0.809477245,5
4.015043029,3.750566465,3.111727466,-2.710239693,-0.092290976,0.320072246,-0.226636522,0.486753425,6
2.921661533,3.962354659,7.736459862,7.511790938,-0.500107811,0.630128957,0.252866643,0.299504533,7
2.934154953,0.803410176,-1.698444557,0.956638196,-0.401288755,-4.274923341,-3.972995772,0.659404907,8
4.177030074,1.581503105,-3.901042651,-1.933730747,-8.092851903,6.917809397,-4.179945197,-0.995272723,9
-27.47596004,-0.253910733,0.058626188,-0.542224193,-0.317311953,0.128585329,0.799224006,1.654016041,1
2.917536176,-6.113934502,0.714678396,-0.515679546,0.132774935,-0.309258286,0.103911346,0.175960998,2
3.067871496,-0.062618453,-3.206719571,0.901635151,-1.19128937,-3.115384496,5.15661942,-5.18944628,3
3.351624338,1.446963904,-2.716928889,0.464331446,-1.318128374,-1.324344442,4.409445197,5.614396219,4
3.244199837,0.610598186,-6.483457426,2.955401343,9.787169301,4.510687782,-1.096073536,-0.040931048,5
4.551213788,7.063849106,5.221464314,-9.975913813,2.887665566,-0.139055258,-0.225475463,0.26445828,6
4.575216108,4.909702813,11.70317831,12.52462626,-1.306469014,2.043898101,-0.401998624,-0.225841901,7
2.768145753,0.295368183,-2.002071336,1.399218063,-0.222057575,-5.928744339,-4.395450125,0.428523047,8
4.287850486,1.971643219,-3.888959139,-1.886563069,-8.077917132,6.866229216,-4.107722615,-0.968577171,9
-28.13399536,-0.069053462,0.70719854,-0.249676084,0.006966814,0.966159994,-1.503153186,0.876047894,1
4.303005898,-15.43444321,4.247271361,-2.061616984,0.523637162,0.756701664,-0.051663448,0.8331188,2
2.693462093,0.183801139,-1.155029287,1.03490663,-0.140490648,-2.849003366,2.129199026,-4.155526169,3
3.563077312,1.470323289,-3.741548994,0.289554473,-1.495469833,-1.446360771,6.433216941,4.497774862,4
3.242302905,0.319539855,-8.137480329,3.916232934,13.01124268,6.325197747,-1.530591883,0.072959621,5
4.045105337,3.872793098,3.356202104,-6.233996946,1.407350568,-0.148111584,-0.073491232,-0.075061243,6
3.402868431,4.714179428,9.75707378,8.60110427,-0.392186974,1.640103259,0.184738691,-0.000810203,7
2.842232776,0.548185442,-2.781734069,1.798564316,-0.581962477,-8.838136778,-7.040834333,1.202881256,8
4.130390004,2.72041814,-5.345965425,-2.6029445,-10.25103657,8.563058088,-5.529558298,-1.41263869,9
-29.23154325,-1.519239957,0.920378932,-0.480056828,-0.06892963,0.154708753,0.320942499,1.554825594,1
5.38330695,-18.30321602,5.502061366,-2.089861008,0.050861218,0.622094523,0.024018898,1.2381213,2
3.21976076,-0.447899526,-3.569523016,0.931606438,-2.399520242,-4.79896989,7.885794026,-11.03524531,3
3.374053408,2.043835038,-4.208338536,-0.69907423,-2.50082779,-1.399759192,6.619050128,3.696090025,4
3.119129885,0.30614799,-6.014535767,3.239828119,9.602696535,3.879300272,-1.015035802,-1.048767335,5
4.563954117,7.532815864,7.199263737,-11.99115269,4.141888832,-0.545513983,-0.442426564,0.091103582,6
2.09823528,4.890962349,8.986058736,8.351501968,-0.267663624,0.915904774,-0.299854382,0.052525561,7
3.041465021,1.109179157,-2.256308362,1.760338297,-0.732687787,-8.404960899,-7.428738759,1.792739741,8
4.066209663,1.191362992,-3.913126162,-1.980898425,-8.107786675,6.969389578,-4.25216778,-1.021968275,9
-24.31159213,-0.358052734,0.267037711,-0.255270672,0.103692737,0.052341481,-0.08011231,-0.566897476,1
5.392145591,-19.97532807,4.823683108,-2.978088746,0.518893316,1.376473742,-0.145197422,1.360942725,2
2.816028494,-0.697319518,-2.905855375,0.96980029,-1.181643278,-3.753798463,5.204173625,-8.768022805,3
3.719308517,2.899869755,-2.704820829,0.75836043,-2.511734519,-1.112791789,6.669992997,7.653954325,4
